digitalEntityID,digitalEntityType,collectionID,accessURI,format,WebStatement,license
b6e435f8-b22b-4916-8275-5fbff2d84a76,StillImage,,https://multimedia.agouti.eu/assets/b6e435f8-b22b-4916-8275-5fbff2d84a76/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
54c5d869-8492-4b16-a72e-45196284559c,StillImage,,https://multimedia.agouti.eu/assets/54c5d869-8492-4b16-a72e-45196284559c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9997f96e-a9b7-429b-95c6-87711dc07533,StillImage,,https://multimedia.agouti.eu/assets/9997f96e-a9b7-429b-95c6-87711dc07533/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e4765ced-1696-4983-be45-c06123a59af5,StillImage,,https://multimedia.agouti.eu/assets/e4765ced-1696-4983-be45-c06123a59af5/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e0d3e72e-4e44-4125-9e85-2432b62d8dec,StillImage,,https://multimedia.agouti.eu/assets/e0d3e72e-4e44-4125-9e85-2432b62d8dec/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6bd083fd-e012-40c6-94a0-38eb2b73e248,StillImage,,https://multimedia.agouti.eu/assets/6bd083fd-e012-40c6-94a0-38eb2b73e248/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
f1b07d90-510c-47f8-a14e-df56f659fc10,StillImage,,https://multimedia.agouti.eu/assets/f1b07d90-510c-47f8-a14e-df56f659fc10/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
32da352b-3366-4611-9f71-d52187185ecb,StillImage,,https://multimedia.agouti.eu/assets/32da352b-3366-4611-9f71-d52187185ecb/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b0bb7a64-38c6-4c39-84aa-52e3a5397eb9,StillImage,,https://multimedia.agouti.eu/assets/b0bb7a64-38c6-4c39-84aa-52e3a5397eb9/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ad2d234c-950f-4aba-b4dc-aab9af5583db,StillImage,,https://multimedia.agouti.eu/assets/ad2d234c-950f-4aba-b4dc-aab9af5583db/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5ceaf351-e5be-4d7e-91ab-435e501d1a8b,StillImage,,https://multimedia.agouti.eu/assets/5ceaf351-e5be-4d7e-91ab-435e501d1a8b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1fb9601b-c185-4908-b3f4-a678669c6ee2,StillImage,,https://multimedia.agouti.eu/assets/1fb9601b-c185-4908-b3f4-a678669c6ee2/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e8b62b7e-969c-4d44-9a95-1a453cdd0ed6,StillImage,,https://multimedia.agouti.eu/assets/e8b62b7e-969c-4d44-9a95-1a453cdd0ed6/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
eb0f5a36-7755-42f5-a2dd-329cae99957c,StillImage,,https://multimedia.agouti.eu/assets/eb0f5a36-7755-42f5-a2dd-329cae99957c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
51372859-13ba-4f14-b167-5ea24877c2c3,StillImage,,https://multimedia.agouti.eu/assets/51372859-13ba-4f14-b167-5ea24877c2c3/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fb4f22df-e625-4d36-88ca-cb25d726a0e0,StillImage,,https://multimedia.agouti.eu/assets/fb4f22df-e625-4d36-88ca-cb25d726a0e0/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4c2e721f-6bdd-4f57-bcc1-681e03dee579,StillImage,,https://multimedia.agouti.eu/assets/4c2e721f-6bdd-4f57-bcc1-681e03dee579/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4f95d6c1-4d39-420e-a787-dd567b75c577,StillImage,,https://multimedia.agouti.eu/assets/4f95d6c1-4d39-420e-a787-dd567b75c577/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9719433c-9176-44c5-9e3e-77cbed3ff57c,StillImage,,https://multimedia.agouti.eu/assets/9719433c-9176-44c5-9e3e-77cbed3ff57c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
87d9bbb7-4006-447b-aee1-37674e1a4ab1,StillImage,,https://multimedia.agouti.eu/assets/87d9bbb7-4006-447b-aee1-37674e1a4ab1/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d82e840f-9d5a-4b86-808d-422e798c207f,StillImage,,https://multimedia.agouti.eu/assets/d82e840f-9d5a-4b86-808d-422e798c207f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
37bdf4b3-17c3-4549-9d04-35c6a342ab10,StillImage,,https://multimedia.agouti.eu/assets/37bdf4b3-17c3-4549-9d04-35c6a342ab10/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
075f9dfd-7ab1-4cac-9462-63c48595afdf,StillImage,,https://multimedia.agouti.eu/assets/075f9dfd-7ab1-4cac-9462-63c48595afdf/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
f99b3751-63c8-4fc1-8e5e-9a2c1704880d,StillImage,,https://multimedia.agouti.eu/assets/f99b3751-63c8-4fc1-8e5e-9a2c1704880d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
70ec9558-e17c-48dd-ba97-4bf0779a8108,StillImage,,https://multimedia.agouti.eu/assets/70ec9558-e17c-48dd-ba97-4bf0779a8108/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
534a79c0-35c2-40d9-98f5-87ef67a8f823,StillImage,,https://multimedia.agouti.eu/assets/534a79c0-35c2-40d9-98f5-87ef67a8f823/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
c66bcfd1-25ca-46c2-a7b7-dd66c31d6c56,StillImage,,https://multimedia.agouti.eu/assets/c66bcfd1-25ca-46c2-a7b7-dd66c31d6c56/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
11e92a6f-c26d-4f50-bb62-e5f0e0785a90,StillImage,,https://multimedia.agouti.eu/assets/11e92a6f-c26d-4f50-bb62-e5f0e0785a90/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
15b7b50e-e7e6-4e56-af3e-2afff65d352a,StillImage,,https://multimedia.agouti.eu/assets/15b7b50e-e7e6-4e56-af3e-2afff65d352a/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9a886c5b-5c80-4c4a-ad84-2cdbc3c0c71b,StillImage,,https://multimedia.agouti.eu/assets/9a886c5b-5c80-4c4a-ad84-2cdbc3c0c71b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a98fde19-43eb-4349-8275-beae57428b65,StillImage,,https://multimedia.agouti.eu/assets/a98fde19-43eb-4349-8275-beae57428b65/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6b57b8cd-b2f6-465e-99ab-384c05408093,StillImage,,https://multimedia.agouti.eu/assets/6b57b8cd-b2f6-465e-99ab-384c05408093/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
8a4d03dc-2c39-4c00-813c-2e76c664361f,StillImage,,https://multimedia.agouti.eu/assets/8a4d03dc-2c39-4c00-813c-2e76c664361f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
34990f84-f64b-4fff-8ab3-9ddd8f22c5b8,StillImage,,https://multimedia.agouti.eu/assets/34990f84-f64b-4fff-8ab3-9ddd8f22c5b8/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
43ea44b9-8910-4937-b19e-1d4f7ae0cf80,StillImage,,https://multimedia.agouti.eu/assets/43ea44b9-8910-4937-b19e-1d4f7ae0cf80/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1fbee815-5586-49bc-be80-c596ba011a1d,StillImage,,https://multimedia.agouti.eu/assets/1fbee815-5586-49bc-be80-c596ba011a1d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7d74d79e-c88b-4e85-b01b-81e54b634cb0,StillImage,,https://multimedia.agouti.eu/assets/7d74d79e-c88b-4e85-b01b-81e54b634cb0/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0e1ed4d3-7ba3-4f57-846e-209a20296e85,StillImage,,https://multimedia.agouti.eu/assets/0e1ed4d3-7ba3-4f57-846e-209a20296e85/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0db99294-4fe0-4f90-9762-bc1433a1e11a,StillImage,,https://multimedia.agouti.eu/assets/0db99294-4fe0-4f90-9762-bc1433a1e11a/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5bbb3e87-955e-477b-af78-db8f3133e5a8,StillImage,,https://multimedia.agouti.eu/assets/5bbb3e87-955e-477b-af78-db8f3133e5a8/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ac3ddaa2-1968-4adb-a504-c3775db6400d,StillImage,,https://multimedia.agouti.eu/assets/ac3ddaa2-1968-4adb-a504-c3775db6400d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
252ea114-9b7f-43c2-a696-a205ba51b470,StillImage,,https://multimedia.agouti.eu/assets/252ea114-9b7f-43c2-a696-a205ba51b470/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4b2cfdb9-c5c3-498a-bfe8-23c572d795b5,StillImage,,https://multimedia.agouti.eu/assets/4b2cfdb9-c5c3-498a-bfe8-23c572d795b5/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
c75ddadd-d6a1-4bc3-b437-6d011d77ac8d,StillImage,,https://multimedia.agouti.eu/assets/c75ddadd-d6a1-4bc3-b437-6d011d77ac8d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a1f271bd-3ac0-4dbc-b758-0539aa2a6b3e,StillImage,,https://multimedia.agouti.eu/assets/a1f271bd-3ac0-4dbc-b758-0539aa2a6b3e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
25774944-4bef-4a8c-89b0-19555231efd1,StillImage,,https://multimedia.agouti.eu/assets/25774944-4bef-4a8c-89b0-19555231efd1/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0fe8ec39-b4e0-4713-9ef7-807b577ae3bd,StillImage,,https://multimedia.agouti.eu/assets/0fe8ec39-b4e0-4713-9ef7-807b577ae3bd/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
609b0bf3-2f23-41ff-852f-0e993198daa0,StillImage,,https://multimedia.agouti.eu/assets/609b0bf3-2f23-41ff-852f-0e993198daa0/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0236e776-4dd1-4a7a-ab42-64fa40a48623,StillImage,,https://multimedia.agouti.eu/assets/0236e776-4dd1-4a7a-ab42-64fa40a48623/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
bdcee6e1-ecde-42ac-9a2b-0a404869b7b1,StillImage,,https://multimedia.agouti.eu/assets/bdcee6e1-ecde-42ac-9a2b-0a404869b7b1/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
8840c07b-69ae-4b8a-8496-c1034052fa7e,StillImage,,https://multimedia.agouti.eu/assets/8840c07b-69ae-4b8a-8496-c1034052fa7e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
96c9b892-a5f4-42fc-8e27-d50b1de2cdf3,StillImage,,https://multimedia.agouti.eu/assets/96c9b892-a5f4-42fc-8e27-d50b1de2cdf3/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9e6ce0db-91b7-42bd-975c-db9ef48c6b3b,StillImage,,https://multimedia.agouti.eu/assets/9e6ce0db-91b7-42bd-975c-db9ef48c6b3b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
38f0300d-3bd8-45c7-94e1-0fea018adae4,StillImage,,https://multimedia.agouti.eu/assets/38f0300d-3bd8-45c7-94e1-0fea018adae4/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4b7e8e13-b52b-4a07-baf5-19a0a23f21ef,StillImage,,https://multimedia.agouti.eu/assets/4b7e8e13-b52b-4a07-baf5-19a0a23f21ef/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
aa5556db-3ae3-478c-b36d-5b9c636de8f9,StillImage,,https://multimedia.agouti.eu/assets/aa5556db-3ae3-478c-b36d-5b9c636de8f9/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d7996476-05ba-456d-92a1-710aec904431,StillImage,,https://multimedia.agouti.eu/assets/d7996476-05ba-456d-92a1-710aec904431/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ca4f21df-d73a-45d3-bf37-5dc806a4f85b,StillImage,,https://multimedia.agouti.eu/assets/ca4f21df-d73a-45d3-bf37-5dc806a4f85b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7f7bafdb-03b3-4d3d-a5b1-ffce2e87ea0c,StillImage,,https://multimedia.agouti.eu/assets/7f7bafdb-03b3-4d3d-a5b1-ffce2e87ea0c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d99eb0b6-d1da-435f-9814-95cb478d11df,StillImage,,https://multimedia.agouti.eu/assets/d99eb0b6-d1da-435f-9814-95cb478d11df/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
c27dc6e2-0668-4af9-880b-31935876f4d9,StillImage,,https://multimedia.agouti.eu/assets/c27dc6e2-0668-4af9-880b-31935876f4d9/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ec39bbdf-493d-47a8-abc0-bf02f408f293,StillImage,,https://multimedia.agouti.eu/assets/ec39bbdf-493d-47a8-abc0-bf02f408f293/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
3e65dfaa-b239-4834-b809-2bc1b06e26cc,StillImage,,https://multimedia.agouti.eu/assets/3e65dfaa-b239-4834-b809-2bc1b06e26cc/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
dbfba6c1-ec77-4048-9b3b-aac3ace43c24,StillImage,,https://multimedia.agouti.eu/assets/dbfba6c1-ec77-4048-9b3b-aac3ace43c24/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
006d72c5-dcbc-4e7f-ac29-e6ca1644693f,StillImage,,https://multimedia.agouti.eu/assets/006d72c5-dcbc-4e7f-ac29-e6ca1644693f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d7fde0a6-8b6f-41a5-be4a-ef3950aef757,StillImage,,https://multimedia.agouti.eu/assets/d7fde0a6-8b6f-41a5-be4a-ef3950aef757/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0b2b5fb0-6220-4679-9b10-2b98d4ab866e,StillImage,,https://multimedia.agouti.eu/assets/0b2b5fb0-6220-4679-9b10-2b98d4ab866e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
402bd5dd-da18-4403-a729-010197ed1214,StillImage,,https://multimedia.agouti.eu/assets/402bd5dd-da18-4403-a729-010197ed1214/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6f506725-fa9b-4cbf-9c81-d9aa77d7c592,StillImage,,https://multimedia.agouti.eu/assets/6f506725-fa9b-4cbf-9c81-d9aa77d7c592/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1f76ae45-2422-4fae-a479-a2f1163d5230,StillImage,,https://multimedia.agouti.eu/assets/1f76ae45-2422-4fae-a479-a2f1163d5230/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6fb5e4ca-ccb1-4358-8e24-7135a9aa2417,StillImage,,https://multimedia.agouti.eu/assets/6fb5e4ca-ccb1-4358-8e24-7135a9aa2417/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
2fd956b5-f215-49a7-ae79-eb902216c044,StillImage,,https://multimedia.agouti.eu/assets/2fd956b5-f215-49a7-ae79-eb902216c044/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0ca1bfc7-f5f4-4bd4-91b6-6e0b02399cbf,StillImage,,https://multimedia.agouti.eu/assets/0ca1bfc7-f5f4-4bd4-91b6-6e0b02399cbf/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fa6d8b73-c37a-42e9-8346-c0e26e1a5195,StillImage,,https://multimedia.agouti.eu/assets/fa6d8b73-c37a-42e9-8346-c0e26e1a5195/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
3798e2c5-9191-4980-97e0-dea9e271e97f,StillImage,,https://multimedia.agouti.eu/assets/3798e2c5-9191-4980-97e0-dea9e271e97f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
be890542-6845-4c24-aefb-d29ac08e1ebb,StillImage,,https://multimedia.agouti.eu/assets/be890542-6845-4c24-aefb-d29ac08e1ebb/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
57214693-88a3-4449-b4e9-913656b74ea7,StillImage,,https://multimedia.agouti.eu/assets/57214693-88a3-4449-b4e9-913656b74ea7/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d32e790c-a3c8-444a-b733-94505e3150ee,StillImage,,https://multimedia.agouti.eu/assets/d32e790c-a3c8-444a-b733-94505e3150ee/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1df7ff8a-bde1-4c9a-884e-687b347132c3,StillImage,,https://multimedia.agouti.eu/assets/1df7ff8a-bde1-4c9a-884e-687b347132c3/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ccab7c7d-fbd6-451d-ae07-9ad0f46cc26b,StillImage,,https://multimedia.agouti.eu/assets/ccab7c7d-fbd6-451d-ae07-9ad0f46cc26b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fb19a8b7-1c7a-43dc-9173-1c1481bc7903,StillImage,,https://multimedia.agouti.eu/assets/fb19a8b7-1c7a-43dc-9173-1c1481bc7903/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
3b11a509-ca8e-4b93-b295-85a52daddf74,StillImage,,https://multimedia.agouti.eu/assets/3b11a509-ca8e-4b93-b295-85a52daddf74/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
8263e85b-786a-4f62-9817-d54fb1dafb5d,StillImage,,https://multimedia.agouti.eu/assets/8263e85b-786a-4f62-9817-d54fb1dafb5d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
cf97e186-9679-4cd9-95fa-dfa50d8003cc,StillImage,,https://multimedia.agouti.eu/assets/cf97e186-9679-4cd9-95fa-dfa50d8003cc/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
969ee7eb-6bd1-41b5-ac69-cd957e819f75,StillImage,,https://multimedia.agouti.eu/assets/969ee7eb-6bd1-41b5-ac69-cd957e819f75/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
2f80c542-7c7c-490f-a34b-297029f52a9b,StillImage,,https://multimedia.agouti.eu/assets/2f80c542-7c7c-490f-a34b-297029f52a9b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a67541cf-0769-44ca-9af1-853298cc7580,StillImage,,https://multimedia.agouti.eu/assets/a67541cf-0769-44ca-9af1-853298cc7580/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
00c300dc-68dc-4ad6-ac48-57a765794cc6,StillImage,,https://multimedia.agouti.eu/assets/00c300dc-68dc-4ad6-ac48-57a765794cc6/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e5a7fafa-ce79-4a57-82f3-2f9e4e35f1a9,StillImage,,https://multimedia.agouti.eu/assets/e5a7fafa-ce79-4a57-82f3-2f9e4e35f1a9/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
465e0790-4e14-4169-ab82-3da2cd59ff9f,StillImage,,https://multimedia.agouti.eu/assets/465e0790-4e14-4169-ab82-3da2cd59ff9f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a3d8e093-2471-4a5c-bc77-20618e641dd3,StillImage,,https://multimedia.agouti.eu/assets/a3d8e093-2471-4a5c-bc77-20618e641dd3/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9aa6b614-d598-44f1-b953-559bc00d1d84,StillImage,,https://multimedia.agouti.eu/assets/9aa6b614-d598-44f1-b953-559bc00d1d84/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6ef7e463-b487-4882-a705-2f0634949531,StillImage,,https://multimedia.agouti.eu/assets/6ef7e463-b487-4882-a705-2f0634949531/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9daa27f6-c369-48a5-8ee4-42009111a96f,StillImage,,https://multimedia.agouti.eu/assets/9daa27f6-c369-48a5-8ee4-42009111a96f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d6de3d71-2c18-457f-9ef9-40c9118c52d7,StillImage,,https://multimedia.agouti.eu/assets/d6de3d71-2c18-457f-9ef9-40c9118c52d7/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1e381a4f-25bd-46b6-ac26-5b8616f361bf,StillImage,,https://multimedia.agouti.eu/assets/1e381a4f-25bd-46b6-ac26-5b8616f361bf/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d1d5db8f-3a59-42b7-9ee3-d06ca489ba1c,StillImage,,https://multimedia.agouti.eu/assets/d1d5db8f-3a59-42b7-9ee3-d06ca489ba1c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7206f7aa-89d1-477d-b528-9dc53c01af0d,StillImage,,https://multimedia.agouti.eu/assets/7206f7aa-89d1-477d-b528-9dc53c01af0d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4c6b5b3b-2b95-4480-954f-21f2b10c6206,StillImage,,https://multimedia.agouti.eu/assets/4c6b5b3b-2b95-4480-954f-21f2b10c6206/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
c953bbdb-2c13-4d3a-ad6c-c320ff3f61bb,StillImage,,https://multimedia.agouti.eu/assets/c953bbdb-2c13-4d3a-ad6c-c320ff3f61bb/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9fb67f43-2a62-4259-8623-a6e22394b157,StillImage,,https://multimedia.agouti.eu/assets/9fb67f43-2a62-4259-8623-a6e22394b157/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d432ab6f-38a6-4336-9358-8bc630139f92,StillImage,,https://multimedia.agouti.eu/assets/d432ab6f-38a6-4336-9358-8bc630139f92/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
58a41680-8f1f-4751-bda6-a6fa86d9ed7c,StillImage,,https://multimedia.agouti.eu/assets/58a41680-8f1f-4751-bda6-a6fa86d9ed7c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b84bcd80-5d00-46b9-b3c3-f1e6282d2e53,StillImage,,https://multimedia.agouti.eu/assets/b84bcd80-5d00-46b9-b3c3-f1e6282d2e53/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
81d1219e-3cdf-46cf-99d9-ffc3f4214c2d,StillImage,,https://multimedia.agouti.eu/assets/81d1219e-3cdf-46cf-99d9-ffc3f4214c2d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
85e5cd57-989e-4a7c-882b-3185f0017280,StillImage,,https://multimedia.agouti.eu/assets/85e5cd57-989e-4a7c-882b-3185f0017280/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
020dbfe0-148b-443c-8a4b-7919e3323fa3,StillImage,,https://multimedia.agouti.eu/assets/020dbfe0-148b-443c-8a4b-7919e3323fa3/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fb144e45-cdeb-4e67-88af-f2956d87d930,StillImage,,https://multimedia.agouti.eu/assets/fb144e45-cdeb-4e67-88af-f2956d87d930/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fb6eb723-869f-47eb-9ddd-8cca98228bbf,StillImage,,https://multimedia.agouti.eu/assets/fb6eb723-869f-47eb-9ddd-8cca98228bbf/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7aaee7d3-d946-465f-99b0-7b4cdf19aff1,StillImage,,https://multimedia.agouti.eu/assets/7aaee7d3-d946-465f-99b0-7b4cdf19aff1/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
987e1ab4-5e2a-4d2f-86a8-6615f0346079,StillImage,,https://multimedia.agouti.eu/assets/987e1ab4-5e2a-4d2f-86a8-6615f0346079/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
778315fe-c62d-4a7f-96fc-5eea5d4377ac,StillImage,,https://multimedia.agouti.eu/assets/778315fe-c62d-4a7f-96fc-5eea5d4377ac/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b9da91c2-3dbc-42b8-a495-06b234f60670,StillImage,,https://multimedia.agouti.eu/assets/b9da91c2-3dbc-42b8-a495-06b234f60670/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1b2d3e73-b95e-4217-90a1-4c45a75b00fe,StillImage,,https://multimedia.agouti.eu/assets/1b2d3e73-b95e-4217-90a1-4c45a75b00fe/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
da6db024-ce23-4438-9470-f7417cb9da76,StillImage,,https://multimedia.agouti.eu/assets/da6db024-ce23-4438-9470-f7417cb9da76/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4a4c3a2e-39fc-4cb0-a650-810e5c904475,StillImage,,https://multimedia.agouti.eu/assets/4a4c3a2e-39fc-4cb0-a650-810e5c904475/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
59b38bc6-c0c9-4917-b924-c135d1cd4fe1,StillImage,,https://multimedia.agouti.eu/assets/59b38bc6-c0c9-4917-b924-c135d1cd4fe1/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
108f94c9-dbe6-49a5-a2f8-e76934ab0d8f,StillImage,,https://multimedia.agouti.eu/assets/108f94c9-dbe6-49a5-a2f8-e76934ab0d8f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
cc50edaa-ec7d-4c1e-900c-8885e279f9dd,StillImage,,https://multimedia.agouti.eu/assets/cc50edaa-ec7d-4c1e-900c-8885e279f9dd/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
