taxonID,parentTaxonID,scientificName
Rhinocladiella,Herpotrichiellaceae,Rhinocladiella
Rhinocladiella_sp,Rhinocladiella,Rhinocladiella_sp
SH014440.07FU,Rhinocladiella_sp,SH014440.07FU
Cortinarius_hemitrichus,Cortinarius,Cortinarius_hemitrichus
SH197819.07FU,Cortinarius_hemitrichus,SH197819.07FU
Platygloeales,Pucciniomycetes,Platygloeales
Eocronartiaceae,Platygloeales,Eocronartiaceae
Eocronartium,Eocronartiaceae,Eocronartium
Eocronartium_sp,Eocronartium,Eocronartium_sp
SH204583.07FU,Eocronartium_sp,SH204583.07FU
SH024166.07FU,Auriculariales_sp,SH024166.07FU
Spizellomycetales,Chytridiomycetes,Spizellomycetales
Spizellomycetaceae,Spizellomycetales,Spizellomycetaceae
Spizellomyces,Spizellomycetaceae,Spizellomyces
Spizellomyces_lactosolyticus,Spizellomyces,Spizellomyces_lactosolyticus
SH210195.07FU,Spizellomyces_lactosolyticus,SH210195.07FU
Galerina_pumila,Galerina,Galerina_pumila
SH468424.07FU,Galerina_pumila,SH468424.07FU
Hebeloma_sp,Hebeloma,Hebeloma_sp
SH218907.07FU,Hebeloma_sp,SH218907.07FU
Physisporinus,Meripilaceae,Physisporinus
Physisporinus_vitreus,Physisporinus,Physisporinus_vitreus
SH189955.07FU,Physisporinus_vitreus,SH189955.07FU
Exophiala_sp,Exophiala,Exophiala_sp
SH197658.07FU,Exophiala_sp,SH197658.07FU
SH174976.07FU,Cuphophyllus_virgineus,SH174976.07FU
Russula_saliceticola,Russula,Russula_saliceticola
SH190565.07FU,Russula_saliceticola,SH190565.07FU
SH029482.07FU,Archaeosporales_sp,SH029482.07FU
SH208010.07FU,Agaricomycetes_sp,SH208010.07FU
SH184400.07FU,Tomentella_sp,SH184400.07FU
SH217168.07FU,Archaeosporales_sp,SH217168.07FU
Galerina_fallax,Galerina,Galerina_fallax
SH176922.07FU,Galerina_fallax,SH176922.07FU
Clitocybe_phyllophila,Clitocybe,Clitocybe_phyllophila
SH218326.07FU,Clitocybe_phyllophila,SH218326.07FU
Sarcosomataceae,Pezizales,Sarcosomataceae
Strumella,Sarcosomataceae,Strumella
Strumella_griseola,Strumella,Strumella_griseola
SH016220.07FU,Strumella_griseola,SH016220.07FU
Mycena_polyadelpha,Mycena,Mycena_polyadelpha
SH190396.07FU,Mycena_polyadelpha,SH190396.07FU
SH015848.07FU,Fungi_sp,SH015848.07FU
Sphaerulina_betulae,Sphaerulina,Sphaerulina_betulae
SH206790.07FU,Sphaerulina_betulae,SH206790.07FU
Peniophorella,Agaricomycetes_fam_Incertae_sedis,Peniophorella
Peniophorella_pallida,Peniophorella,Peniophorella_pallida
SH484981.07FU,Peniophorella_pallida,SH484981.07FU
Entoloma_araneosum,Entoloma,Entoloma_araneosum
SH190744.07FU,Entoloma_araneosum,SH190744.07FU
SH026319.07FU,Leotiomycetes_sp,SH026319.07FU
SH177860.07FU,Tomentella_sp,SH177860.07FU
Diaporthales,Sordariomycetes,Diaporthales
Diaporthaceae,Diaporthales,Diaporthaceae
Diaporthe,Diaporthaceae,Diaporthe
Diaporthe_angelicae,Diaporthe,Diaporthe_angelicae
SH185520.07FU,Diaporthe_angelicae,SH185520.07FU
Tricholoma_scalpturatum,Tricholoma,Tricholoma_scalpturatum
SH219344.07FU,Tricholoma_scalpturatum,SH219344.07FU
Ramularia_tricherae,Ramularia,Ramularia_tricherae
SH522467.07FU,Ramularia_tricherae,SH522467.07FU
SH527216.07FU,Sebacinales_sp,SH527216.07FU
Clavaria_californica,Clavaria,Clavaria_californica
SH197588.07FU,Clavaria_californica,SH197588.07FU
Dictyosporium,Pleosporales_fam_Incertae_sedis,Dictyosporium
Dictyosporium_toruloides,Dictyosporium,Dictyosporium_toruloides
SH010273.07FU,Dictyosporium_toruloides,SH010273.07FU
Alternaria_terricola,Alternaria,Alternaria_terricola
SH434798.07FU,Alternaria_terricola,SH434798.07FU
SH216407.07FU,Inocybe_sp,SH216407.07FU
Russula_grisea,Russula,Russula_grisea
SH180260.07FU,Russula_grisea,SH180260.07FU
Cystofilobasidium,Cystofilobasidiaceae,Cystofilobasidium
Cystofilobasidium_capitatum,Cystofilobasidium,Cystofilobasidium_capitatum
SH194014.07FU,Cystofilobasidium_capitatum,SH194014.07FU
SH023322.07FU,Herpotrichiellaceae_sp,SH023322.07FU
Marasmiellus,Omphalotaceae,Marasmiellus
Marasmiellus_tricolor,Marasmiellus,Marasmiellus_tricolor
SH177160.07FU,Marasmiellus_tricolor,SH177160.07FU
Phaeosphaeria_sp,Phaeosphaeria,Phaeosphaeria_sp
SH032104.07FU,Phaeosphaeria_sp,SH032104.07FU
SH468459.07FU,Fungi_sp,SH468459.07FU
Mycena_pearsoniana,Mycena,Mycena_pearsoniana
SH186354.07FU,Mycena_pearsoniana,SH186354.07FU
SH465883.07FU,Chytridiomycota_sp,SH465883.07FU
Phanerochaete,Phanerochaetaceae,Phanerochaete
Phanerochaete_sp,Phanerochaete,Phanerochaete_sp
SH017993.07FU,Phanerochaete_sp,SH017993.07FU
SH211778.07FU,Rozellomycota_sp,SH211778.07FU
SH531562.07FU,Basidiomycota_sp,SH531562.07FU
SH015854.07FU,Leotiomycetes_sp,SH015854.07FU
SH185110.07FU,Clavaria_sp,SH185110.07FU
Bullera,Tremellales_fam_Incertae_sedis,Bullera
Bullera_crocea,Bullera,Bullera_crocea
SH209709.07FU,Bullera_crocea,SH209709.07FU
Henningsomyces,Marasmiaceae,Henningsomyces
Henningsomyces_candidus,Henningsomyces,Henningsomyces_candidus
SH002909.07FU,Henningsomyces_candidus,SH002909.07FU
Tricholoma_umbonatum,Tricholoma,Tricholoma_umbonatum
SH493974.07FU,Tricholoma_umbonatum,SH493974.07FU
Xylodon,Schizoporaceae,Xylodon
Xylodon_brevisetus,Xylodon,Xylodon_brevisetus
SH221543.07FU,Xylodon_brevisetus,SH221543.07FU
SH010796.07FU,Inocybe_sp,SH010796.07FU
SH006754.07FU,Pseudotomentella_sp,SH006754.07FU
SH197077.07FU,Sebacinales_sp,SH197077.07FU
SH196060.07FU,Inocybe_sp,SH196060.07FU
SH005081.07FU,Tremellomycetes_sp,SH005081.07FU
SH204497.07FU,Rozellomycota_sp,SH204497.07FU
SH491075.07FU,Fungi_sp,SH491075.07FU
SH033097.07FU,Entoloma_sp,SH033097.07FU
SH489496.07FU,Glomeromycota_sp,SH489496.07FU
SH009018.07FU,Trechisporales_sp,SH009018.07FU
SH010255.07FU,Polyporales_sp,SH010255.07FU
Lactarius_azonites,Lactarius,Lactarius_azonites
SH221822.07FU,Lactarius_azonites,SH221822.07FU
SH006561.07FU,Phlogicylindrium_sp,SH006561.07FU
SH195888.07FU,Hydnum_sp,SH195888.07FU
SH207969.07FU,Sebacinaceae_sp,SH207969.07FU
SH193249.07FU,Cladophialophora_sp,SH193249.07FU
Tuber_sp,Tuber,Tuber_sp
SH009556.07FU,Tuber_sp,SH009556.07FU
Cortinarius_tillamookensis,Cortinarius,Cortinarius_tillamookensis
SH135196.07FU,Cortinarius_tillamookensis,SH135196.07FU
unidentified,Lecanorales,unidentified
Lecanorales_sp,unidentified,Lecanorales_sp
SH455782.07FU,Lecanorales_sp,SH455782.07FU
SH206132.07FU,Helotiales_sp,SH206132.07FU
Lacrymaria_subcinnamomea,Lacrymaria,Lacrymaria_subcinnamomea
SH221386.07FU,Lacrymaria_subcinnamomea,SH221386.07FU
Lasiosphaeriaceae,Sordariales,Lasiosphaeriaceae
Podospora,Lasiosphaeriaceae,Podospora
Podospora_ellisiana,Podospora,Podospora_ellisiana
SH012663.07FU,Podospora_ellisiana,SH012663.07FU
SH195989.07FU,Venturiaceae_sp,SH195989.07FU
SH494991.07FU,Ascomycota_sp,SH494991.07FU
Inocybe_hirtella,Inocybe,Inocybe_hirtella
SH199234.07FU,Inocybe_hirtella,SH199234.07FU
Myrothecium,Hypocreales_fam_Incertae_sedis,Myrothecium
Myrothecium_cinctum,Myrothecium,Myrothecium_cinctum
SH200501.07FU,Myrothecium_cinctum,SH200501.07FU
Octaviania,Boletaceae,Octaviania
Octaviania_asterosperma,Octaviania,Octaviania_asterosperma
SH199353.07FU,Octaviania_asterosperma,SH199353.07FU
SH221721.07FU,Inocybe_rimosa,SH221721.07FU
unidentified,Russulaceae,unidentified
Russulaceae_sp,unidentified,Russulaceae_sp
SH180273.07FU,Russulaceae_sp,SH180273.07FU
SH219615.07FU,Venturia_sp,SH219615.07FU
SH019936.07FU,Archaeorhizomyces_sp,SH019936.07FU
Amanita_porphyria,Amanita,Amanita_porphyria
SH221019.07FU,Amanita_porphyria,SH221019.07FU
Inocybe_rufoalba,Inocybe,Inocybe_rufoalba
SH211892.07FU,Inocybe_rufoalba,SH211892.07FU
Lophiostoma_macrostomum,Lophiostoma,Lophiostoma_macrostomum
SH180713.07FU,Lophiostoma_macrostomum,SH180713.07FU
Ochrocladosporium,Pleosporales_fam_Incertae_sedis,Ochrocladosporium
Ochrocladosporium_elatum,Ochrocladosporium,Ochrocladosporium_elatum
SH183895.07FU,Ochrocladosporium_elatum,SH183895.07FU
SH204313.07FU,Tetracladium_sp,SH204313.07FU
Cystoderma,Agaricaceae,Cystoderma
Cystoderma_amianthinum,Cystoderma,Cystoderma_amianthinum
SH182949.07FU,Cystoderma_amianthinum,SH182949.07FU
Tomentella_pyrolae,Tomentella,Tomentella_pyrolae
SH189398.07FU,Tomentella_pyrolae,SH189398.07FU
SH488265.07FU,Fungi_sp,SH488265.07FU
SH014916.07FU,Mortierella_sp,SH014916.07FU
unidentified,Microbotryomycetes,unidentified
Microbotryomycetes_sp,unidentified,Microbotryomycetes_sp
SH476292.07FU,Microbotryomycetes_sp,SH476292.07FU
SH489684.07FU,Fungi_sp,SH489684.07FU
Tricholoma_fulvum,Tricholoma,Tricholoma_fulvum
SH219351.07FU,Tricholoma_fulvum,SH219351.07FU
SH025598.07FU,Leotiomycetes_sp,SH025598.07FU
Fusarium,Nectriaceae,Fusarium
Fusarium_oxysporum,Fusarium,Fusarium_oxysporum
SH031224.07FU,Fusarium_oxysporum,SH031224.07FU
Zymoseptoria,Dothideomycetes_fam_Incertae_sedis,Zymoseptoria
Zymoseptoria_passerinii,Zymoseptoria,Zymoseptoria_passerinii
SH195828.07FU,Zymoseptoria_passerinii,SH195828.07FU
Acrocalymma,Lophiostomataceae,Acrocalymma
Acrocalymma_medicaginis,Acrocalymma,Acrocalymma_medicaginis
SH201321.07FU,Acrocalymma_medicaginis,SH201321.07FU
Cortinarius_idahoensis,Cortinarius,Cortinarius_idahoensis
SH222335.07FU,Cortinarius_idahoensis,SH222335.07FU
Gymnopilus,Strophariaceae,Gymnopilus
Gymnopilus_decipiens,Gymnopilus,Gymnopilus_decipiens
SH178798.07FU,Gymnopilus_decipiens,SH178798.07FU
Coprinellus_disseminatus,Coprinellus,Coprinellus_disseminatus
SH220359.07FU,Coprinellus_disseminatus,SH220359.07FU
Chaetospermum,Pezizomycotina_fam_Incertae_sedis,Chaetospermum
Chaetospermum_chaetosporum,Chaetospermum,Chaetospermum_chaetosporum
SH206084.07FU,Chaetospermum_chaetosporum,SH206084.07FU
SH026982.07FU,Fungi_sp,SH026982.07FU
Metarhizium_carneum,Metarhizium,Metarhizium_carneum
SH195497.07FU,Metarhizium_carneum,SH195497.07FU
SH491965.07FU,Fungi_sp,SH491965.07FU
Zygorhynchus,Mucoraceae,Zygorhynchus
Zygorhynchus_sp,Zygorhynchus,Zygorhynchus_sp
SH009256.07FU,Zygorhynchus_sp,SH009256.07FU
SH006536.07FU,Mycena_sp,SH006536.07FU
SH189378.07FU,Tomentella_terrestris,SH189378.07FU
SH188586.07FU,Cortinarius_hinnuleus,SH188586.07FU
SH213653.07FU,Geopora_sp,SH213653.07FU
SH489256.07FU,Fungi_sp,SH489256.07FU
Mycocentrospora,Pleosporales_fam_Incertae_sedis,Mycocentrospora
Mycocentrospora_sp,Mycocentrospora,Mycocentrospora_sp
SH174639.07FU,Mycocentrospora_sp,SH174639.07FU
SH483376.07FU,Archaeorhizomycetes_sp,SH483376.07FU
SH194254.07FU,Helotiales_sp,SH194254.07FU
Taphrinomycetes,Ascomycota,Taphrinomycetes
Taphrinales,Taphrinomycetes,Taphrinales
Taphrinaceae,Taphrinales,Taphrinaceae
Taphrina,Taphrinaceae,Taphrina
Taphrina_sadebeckii,Taphrina,Taphrina_sadebeckii
SH193599.07FU,Taphrina_sadebeckii,SH193599.07FU
SH025653.07FU,Pleosporales_sp,SH025653.07FU
SH200460.07FU,Pleosporales_sp,SH200460.07FU
Entoloma_clypeatum,Entoloma,Entoloma_clypeatum
SH221919.07FU,Entoloma_clypeatum,SH221919.07FU
Agaricus,Agaricaceae,Agaricus
Agaricus_campestris,Agaricus,Agaricus_campestris
SH174657.07FU,Agaricus_campestris,SH174657.07FU
Penicillium_virgatum,Penicillium,Penicillium_virgatum
SH199407.07FU,Penicillium_virgatum,SH199407.07FU
Marasmius,Marasmiaceae,Marasmius
Marasmius_sp,Marasmius,Marasmius_sp
SH177158.07FU,Marasmius_sp,SH177158.07FU
Parasola,Psathyrellaceae,Parasola
Parasola_plicatilis,Parasola,Parasola_plicatilis
SH196203.07FU,Parasola_plicatilis,SH196203.07FU
SH192856.07FU,Sistotrema_sp,SH192856.07FU
Meliniomyces_bicolor,Meliniomyces,Meliniomyces_bicolor
SH181094.07FU,Meliniomyces_bicolor,SH181094.07FU
SH004705.07FU,Venturiaceae_sp,SH004705.07FU
SH488437.07FU,Fungi_sp,SH488437.07FU
Russula_melzeri,Russula,Russula_melzeri
SH028431.07FU,Russula_melzeri,SH028431.07FU
Filobasidiella,Tremellales_fam_Incertae_sedis,Filobasidiella
Filobasidiella_sp,Filobasidiella,Filobasidiella_sp
SH497092.07FU,Filobasidiella_sp,SH497092.07FU
Cunninghamellaceae,Mucorales,Cunninghamellaceae
Absidia,Cunninghamellaceae,Absidia
Absidia_cylindrospora,Absidia,Absidia_cylindrospora
SH199695.07FU,Absidia_cylindrospora,SH199695.07FU
SH022918.07FU,Sordariomycetes_sp,SH022918.07FU
SH178376.07FU,Tricholomataceae_sp,SH178376.07FU
SH014478.07FU,Mortierellaceae_sp,SH014478.07FU
SH222727.07FU,Cortinarius_obtusus,SH222727.07FU
SH027960.07FU,Archaeorhizomyces_sp,SH027960.07FU
SH216330.07FU,Clavaria_sp,SH216330.07FU
SH197944.07FU,Amphinema_byssoides,SH197944.07FU
Fibulomyces,Atheliaceae,Fibulomyces
Fibulomyces_mutabilis,Fibulomyces,Fibulomyces_mutabilis
SH486085.07FU,Fibulomyces_mutabilis,SH486085.07FU
SH493409.07FU,Fungi_sp,SH493409.07FU
SH180027.07FU,Sebacinales_sp,SH180027.07FU
SH211110.07FU,Fungi_sp,SH211110.07FU
Sclerostagonospora_sp,Sclerostagonospora,Sclerostagonospora_sp
SH182997.07FU,Sclerostagonospora_sp,SH182997.07FU
SH198176.07FU,Cistella_sp,SH198176.07FU
Mycetinis_alliaceus,Mycetinis,Mycetinis_alliaceus
SH184047.07FU,Mycetinis_alliaceus,SH184047.07FU
SH203725.07FU,Tetracladium_sp,SH203725.07FU
SH030280.07FU,Trechispora_sp,SH030280.07FU
SH000317.07FU,Fungi_sp,SH000317.07FU
SH219418.07FU,Sordariomycetes_sp,SH219418.07FU
unidentified,Cystofilobasidiales,unidentified
Cystofilobasidiales_sp,unidentified,Cystofilobasidiales_sp
SH005285.07FU,Cystofilobasidiales_sp,SH005285.07FU
Gymnopus_androsaceus,Gymnopus,Gymnopus_androsaceus
SH183805.07FU,Gymnopus_androsaceus,SH183805.07FU
SH206411.07FU,Fungi_sp,SH206411.07FU
SH530095.07FU,Tomentella_sp,SH530095.07FU
SH213816.07FU,Auriculariales_sp,SH213816.07FU
SH181882.07FU,Cryptococcus_sp,SH181882.07FU
SH496496.07FU,Fungi_sp,SH496496.07FU
SH491955.07FU,Ascomycota_sp,SH491955.07FU
Camarophyllopsis_foetens,Camarophyllopsis,Camarophyllopsis_foetens
SH523020.07FU,Camarophyllopsis_foetens,SH523020.07FU
Uromyces,Pucciniaceae,Uromyces
Uromyces_sp,Uromyces,Uromyces_sp
SH530937.07FU,Uromyces_sp,SH530937.07FU
Entoloma_proterum,Entoloma,Entoloma_proterum
SH009839.07FU,Entoloma_proterum,SH009839.07FU
Filobasidium,Filobasidiaceae,Filobasidium
Filobasidium_wieringae,Filobasidium,Filobasidium_wieringae
SH221435.07FU,Filobasidium_wieringae,SH221435.07FU
SH006563.07FU,Sordariomycetes_sp,SH006563.07FU
SH206477.07FU,Alternaria_sp,SH206477.07FU
unidentified,Tremellales,unidentified
Tremellales_sp,unidentified,Tremellales_sp
SH181989.07FU,Tremellales_sp,SH181989.07FU
SH493933.07FU,Ascomycota_sp,SH493933.07FU
SH218291.07FU,Helotiales_sp,SH218291.07FU
SH202563.07FU,Rhizophlyctis_rosea,SH202563.07FU
Lactarius_cyathuliformis,Lactarius,Lactarius_cyathuliformis
SH330547.07FU,Lactarius_cyathuliformis,SH330547.07FU
Devriesia_thermodurans,Devriesia,Devriesia_thermodurans
SH200710.07FU,Devriesia_thermodurans,SH200710.07FU
SH187915.07FU,Ceratobasidiaceae_sp,SH187915.07FU
Cortinarius_illibatus,Cortinarius,Cortinarius_illibatus
SH222443.07FU,Cortinarius_illibatus,SH222443.07FU
SH179733.07FU,Inocybe_sp,SH179733.07FU
SH196189.07FU,Mortierella_sp,SH196189.07FU
Phragmocephala_sp,Phragmocephala,Phragmocephala_sp
SH497284.07FU,Phragmocephala_sp,SH497284.07FU
Pyrenophora_tritici-repentis,Pyrenophora,Pyrenophora_tritici-repentis
SH193139.07FU,Pyrenophora_tritici-repentis,SH193139.07FU
SH217479.07FU,Tomentella_sp,SH217479.07FU
unidentified,Hygrophoraceae,unidentified
Hygrophoraceae_sp,unidentified,Hygrophoraceae_sp
SH176823.07FU,Hygrophoraceae_sp,SH176823.07FU
SH197509.07FU,Sistotrema_sp,SH197509.07FU
Sporobolomyces,Sporidiobolales_fam_Incertae_sedis,Sporobolomyces
Sporobolomyces_roseus,Sporobolomyces,Sporobolomyces_roseus
SH194973.07FU,Sporobolomyces_roseus,SH194973.07FU
Entoloma_crassicystidiatum,Entoloma,Entoloma_crassicystidiatum
SH221754.07FU,Entoloma_crassicystidiatum,SH221754.07FU
Galerina_calyptrata,Galerina,Galerina_calyptrata
SH176924.07FU,Galerina_calyptrata,SH176924.07FU
SH264315.07FU,Sebacinales_Group_B_sp,SH264315.07FU
SH205654.07FU,Tomentella_sp,SH205654.07FU
SH214630.07FU,Sebacina_sp,SH214630.07FU
SH191120.07FU,Inocybe_obsoleta,SH191120.07FU
Tomentella_cinerascens,Tomentella,Tomentella_cinerascens
SH205650.07FU,Tomentella_cinerascens,SH205650.07FU
SH497381.07FU,Xylariales_sp,SH497381.07FU
SH192285.07FU,Amanita_sp,SH192285.07FU
SH186136.07FU,Inocybe_sp,SH186136.07FU
SH483390.07FU,Fungi_sp,SH483390.07FU
Bjerkandera,Meruliaceae,Bjerkandera
Bjerkandera_sp,Bjerkandera,Bjerkandera_sp
SH468760.07FU,Bjerkandera_sp,SH468760.07FU
SH495096.07FU,Tremellomycetes_sp,SH495096.07FU
Helicoma,Tubeufiaceae,Helicoma
Helicoma_monilipes,Helicoma,Helicoma_monilipes
SH027947.07FU,Helicoma_monilipes,SH027947.07FU
Typhula_ishikariensis,Typhula,Typhula_ishikariensis
SH209585.07FU,Typhula_ishikariensis,SH209585.07FU
SH208600.07FU,Herpotrichiellaceae_sp,SH208600.07FU
Mycena_acicula,Mycena,Mycena_acicula
SH214522.07FU,Mycena_acicula,SH214522.07FU
SH491923.07FU,Fungi_sp,SH491923.07FU
Scleroderma_verrucosum,Scleroderma,Scleroderma_verrucosum
SH182460.07FU,Scleroderma_verrucosum,SH182460.07FU
SH495278.07FU,Agaricomycetes_sp,SH495278.07FU
SH026685.07FU,Cladophialophora_sp,SH026685.07FU
Nadsonia,Saccharomycetales_fam_Incertae_sedis,Nadsonia
Nadsonia_commutata,Nadsonia,Nadsonia_commutata
SH000196.07FU,Nadsonia_commutata,SH000196.07FU
SH020424.07FU,Rozellomycota_sp,SH020424.07FU
Russula_veternosa,Russula,Russula_veternosa
SH190340.07FU,Russula_veternosa,SH190340.07FU
SH457553.07FU,Rozellomycota_sp,SH457553.07FU
Taphrina_alni,Taphrina,Taphrina_alni
SH193605.07FU,Taphrina_alni,SH193605.07FU
Luellia_sp,Luellia,Luellia_sp
SH179955.07FU,Luellia_sp,SH179955.07FU
Inocybe_sororia,Inocybe,Inocybe_sororia
SH222059.07FU,Inocybe_sororia,SH222059.07FU
SH000772.07FU,Agaricomycetes_sp,SH000772.07FU
Colpoma,Rhytismataceae,Colpoma
Colpoma_sp,Colpoma,Colpoma_sp
SH174490.07FU,Colpoma_sp,SH174490.07FU
SH200239.07FU,Chaetothyriales_sp,SH200239.07FU
Clavaria_cupreicolor,Clavaria,Clavaria_cupreicolor
SH487724.07FU,Clavaria_cupreicolor,SH487724.07FU
Clavaria_acuta,Clavaria,Clavaria_acuta
SH497079.07FU,Clavaria_acuta,SH497079.07FU
Lycoperdon_nigrescens,Lycoperdon,Lycoperdon_nigrescens
SH175893.07FU,Lycoperdon_nigrescens,SH175893.07FU
SH491932.07FU,Fungi_sp,SH491932.07FU
Cortinarius_mucosus,Cortinarius,Cortinarius_mucosus
SH489463.07FU,Cortinarius_mucosus,SH489463.07FU
SH486407.07FU,Helotiales_sp,SH486407.07FU
Botryosphaeriales,Dothideomycetes,Botryosphaeriales
Botryosphaeriaceae,Botryosphaeriales,Botryosphaeriaceae
unidentified,Botryosphaeriaceae,unidentified
Botryosphaeriaceae_sp,unidentified,Botryosphaeriaceae_sp
SH493660.07FU,Botryosphaeriaceae_sp,SH493660.07FU
Puccinia_recondita,Puccinia,Puccinia_recondita
SH186150.07FU,Puccinia_recondita,SH186150.07FU
SH222492.07FU,Cortinarius_obtusus,SH222492.07FU
SH487974.07FU,Fungi_sp,SH487974.07FU
Pyrenopeziza,Helotiales_fam_Incertae_sedis,Pyrenopeziza
Pyrenopeziza_revincta,Pyrenopeziza,Pyrenopeziza_revincta
SH211409.07FU,Pyrenopeziza_revincta,SH211409.07FU
Bolbitiaceae,Agaricales,Bolbitiaceae
unidentified,Bolbitiaceae,unidentified
Bolbitiaceae_sp,unidentified,Bolbitiaceae_sp
SH530128.07FU,Bolbitiaceae_sp,SH530128.07FU
SH469173.07FU,Rozellomycota_sp,SH469173.07FU
Erythricium,Corticiaceae,Erythricium
Erythricium_laetum,Erythricium,Erythricium_laetum
SH216624.07FU,Erythricium_laetum,SH216624.07FU
Russula_puellula,Russula,Russula_puellula
SH219862.07FU,Russula_puellula,SH219862.07FU
Coprinopsis_lagopus,Coprinopsis,Coprinopsis_lagopus
SH219029.07FU,Coprinopsis_lagopus,SH219029.07FU
SH180919.07FU,Saccharomycetales_sp,SH180919.07FU
SH019987.07FU,Tremellomycetes_sp,SH019987.07FU
SH218894.07FU,Hebeloma_sp,SH218894.07FU
Trichosporon_sp,Trichosporon,Trichosporon_sp
SH005180.07FU,Trichosporon_sp,SH005180.07FU
Passalora,Mycosphaerellaceae,Passalora
Passalora_perplexa,Passalora,Passalora_perplexa
SH206849.07FU,Passalora_perplexa,SH206849.07FU
SH204641.07FU,Fungi_sp,SH204641.07FU
SH182991.07FU,Phoma_sp,SH182991.07FU
SH485840.07FU,Atheliales_sp,SH485840.07FU
SH204858.07FU,Pleosporales_sp,SH204858.07FU
SH182154.07FU,Capnodiales_sp,SH182154.07FU
SH177801.07FU,Tomentella_sp,SH177801.07FU
Cystobasidiomycetes,Basidiomycota,Cystobasidiomycetes
Cystobasidiomycetes_ord_Incertae_sedis,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis
Buckleyzymaceae,Cystobasidiomycetes_ord_Incertae_sedis,Buckleyzymaceae
Buckleyzyma,Buckleyzymaceae,Buckleyzyma
Buckleyzyma_aurantiaca,Buckleyzyma,Buckleyzyma_aurantiaca
SH207116.07FU,Buckleyzyma_aurantiaca,SH207116.07FU
Mastigobasidium,Leucosporidiaceae,Mastigobasidium
Mastigobasidium_sp,Mastigobasidium,Mastigobasidium_sp
SH193777.07FU,Mastigobasidium_sp,SH193777.07FU
SH497036.07FU,Fungi_sp,SH497036.07FU
SH029201.07FU,Pleosporales_sp,SH029201.07FU
SH215250.07FU,Helotiales_sp,SH215250.07FU
SH007428.07FU,Ceratobasidiaceae_sp,SH007428.07FU
Circinotrichum_cycadis,Circinotrichum,Circinotrichum_cycadis
SH014047.07FU,Circinotrichum_cycadis,SH014047.07FU
Hymenogaster_vulgaris,Hymenogaster,Hymenogaster_vulgaris
SH218906.07FU,Hymenogaster_vulgaris,SH218906.07FU
Ochroconis,Pezizomycotina_fam_Incertae_sedis,Ochroconis
Ochroconis_sp,Ochroconis,Ochroconis_sp
SH215110.07FU,Ochroconis_sp,SH215110.07FU
SH475998.07FU,Fungi_sp,SH475998.07FU
Monochaetia,Amphisphaeriaceae,Monochaetia
Monochaetia_kansensis,Monochaetia,Monochaetia_kansensis
SH200158.07FU,Monochaetia_kansensis,SH200158.07FU
Dactylella_rhopalota,Dactylella,Dactylella_rhopalota
SH206610.07FU,Dactylella_rhopalota,SH206610.07FU
SH019742.07FU,Leotiomycetes_sp,SH019742.07FU
Hygrocybe_quieta,Hygrocybe,Hygrocybe_quieta
SH485060.07FU,Hygrocybe_quieta,SH485060.07FU
Xenasmatella_borealis,Xenasmatella,Xenasmatella_borealis
SH192739.07FU,Xenasmatella_borealis,SH192739.07FU
Hyphodontia,Schizoporaceae,Hyphodontia
Hyphodontia_abieticola,Hyphodontia,Hyphodontia_abieticola
SH208382.07FU,Hyphodontia_abieticola,SH208382.07FU
SH188165.07FU,Sebacinaceae_sp,SH188165.07FU
Venturia_hystrioides,Venturia,Venturia_hystrioides
SH219607.07FU,Venturia_hystrioides,SH219607.07FU
Holtermanniales,Tremellomycetes,Holtermanniales
Holtermanniales_fam_Incertae_sedis,Holtermanniales,Holtermanniales_fam_Incertae_sedis
Holtermanniella,Holtermanniales_fam_Incertae_sedis,Holtermanniella
Holtermanniella_takashimae,Holtermanniella,Holtermanniella_takashimae
SH190741.07FU,Holtermanniella_takashimae,SH190741.07FU
SH188650.07FU,Cortinarius_sp,SH188650.07FU
Rhizoctonia,Ceratobasidiaceae,Rhizoctonia
Rhizoctonia_sp,Rhizoctonia,Rhizoctonia_sp
SH492385.07FU,Rhizoctonia_sp,SH492385.07FU
Cryptococcus_dimennae,Cryptococcus,Cryptococcus_dimennae
SH203801.07FU,Cryptococcus_dimennae,SH203801.07FU
Deconica,Strophariaceae,Deconica
Deconica_xeroderma,Deconica,Deconica_xeroderma
SH008830.07FU,Deconica_xeroderma,SH008830.07FU
Russula_ionochlora,Russula,Russula_ionochlora
SH180255.07FU,Russula_ionochlora,SH180255.07FU
Sphaerellopsis,Phaeosphaeriaceae,Sphaerellopsis
Sphaerellopsis_filum,Sphaerellopsis,Sphaerellopsis_filum
SH217288.07FU,Sphaerellopsis_filum,SH217288.07FU
Xylaria_longipes,Xylaria,Xylaria_longipes
SH195016.07FU,Xylaria_longipes,SH195016.07FU
