entityID,entityType
133156,sequence
133164,organism
133163,sequence
133171,organism
133170,sequence
133178,organism
133177,sequence
133185,organism
133184,sequence
133192,organism
133191,sequence
133199,organism
133198,sequence
133206,organism
133205,sequence
133213,organism
133212,sequence
133220,organism
133219,sequence
133227,organism
133226,sequence
133234,organism
133233,sequence
133241,organism
133240,sequence
133248,organism
133247,sequence
133255,organism
133254,sequence
133262,organism
133261,sequence
133269,organism
133268,sequence
133276,organism
133275,sequence
133283,organism
133282,sequence
133290,organism
133289,sequence
133297,organism
133296,sequence
133304,organism
133303,sequence
133311,organism
133310,sequence
133318,organism
133317,sequence
133325,organism
133324,sequence
133332,organism
133331,sequence
133339,organism
133338,sequence
133346,organism
133345,sequence
133353,organism
133352,sequence
133360,organism
133359,sequence
133367,organism
133366,sequence
133374,organism
133373,sequence
133381,organism
133380,sequence
133388,organism
133387,sequence
133395,organism
133394,sequence
133402,organism
133401,sequence
133409,organism
133408,sequence
133416,organism
133415,sequence
133423,organism
133422,sequence
133430,organism
133429,sequence
133437,organism
133436,sequence
133444,organism
133443,sequence
133451,organism
133450,sequence
133458,organism
133457,sequence
133465,organism
133464,sequence
133472,organism
133471,sequence
133479,organism
133478,sequence
133486,organism
133485,sequence
133493,organism
133492,sequence
133500,organism
133499,sequence
133507,organism
133506,sequence
133514,organism
133513,sequence
133521,organism
133520,sequence
133528,organism
133527,sequence
133535,organism
133534,sequence
133542,organism
133541,sequence
133549,organism
133548,sequence
133556,organism
133555,sequence
133563,organism
133562,sequence
133570,organism
133569,sequence
133577,organism
133576,sequence
133584,organism
133583,sequence
133591,organism
133590,sequence
133598,organism
133597,sequence
133605,organism
133604,sequence
133612,organism
133611,sequence
133619,organism
133618,sequence
133626,organism
133625,sequence
133633,organism
133632,sequence
133640,organism
133639,sequence
133647,organism
133646,sequence
133654,organism
133653,sequence
133661,organism
133660,sequence
133668,organism
133667,sequence
133675,organism
133674,sequence
133682,organism
133681,sequence
133689,organism
133688,sequence
133696,organism
133695,sequence
133703,organism
133702,sequence
133710,organism
133709,sequence
133717,organism
133716,sequence
133724,organism
133723,sequence
133731,organism
133730,sequence
133738,organism
133737,sequence
133745,organism
133744,sequence
133752,organism
133751,sequence
133759,organism
133758,sequence
133766,organism
133765,sequence
133773,organism
133772,sequence
133780,organism
133779,sequence
133787,organism
133786,sequence
133794,organism
133793,sequence
133801,organism
133800,sequence
133808,organism
133807,sequence
133815,organism
133814,sequence
133822,organism
133821,sequence
133829,organism
133828,sequence
133836,organism
133835,sequence
133843,organism
133842,sequence
133850,organism
133849,sequence
133857,organism
133856,sequence
133864,organism
133863,sequence
133871,organism
133870,sequence
133878,organism
133877,sequence
133885,organism
133884,sequence
133892,organism
133891,sequence
133899,organism
133898,sequence
133906,organism
133905,sequence
133913,organism
133912,sequence
133920,organism
133919,sequence
133927,organism
133926,sequence
133934,organism
133933,sequence
133941,organism
133940,sequence
133948,organism
133947,sequence
133955,organism
133954,sequence
133962,organism
133961,sequence
133969,organism
133968,sequence
133976,organism
133975,sequence
133983,organism
133982,sequence
133990,organism
133989,sequence
133997,organism
133996,sequence
134004,organism
134003,sequence
134011,organism
134010,sequence
134018,organism
134017,sequence
134025,organism
134024,sequence
134032,organism
134031,sequence
134039,organism
134038,sequence
134046,organism
134045,sequence
134053,organism
134052,sequence
134060,organism
134059,sequence
134067,organism
134066,sequence
134074,organism
134073,sequence
134081,organism
134080,sequence
134088,organism
134087,sequence
134095,organism
134094,sequence
134102,organism
134101,sequence
134109,organism
134108,sequence
134116,organism
134115,sequence
134123,organism
134122,sequence
134130,organism
134129,sequence
134137,organism
134136,sequence
134144,organism
134143,sequence
134151,organism
134150,sequence
134158,organism
134157,sequence
134165,organism
134164,sequence
134172,organism
134171,sequence
134179,organism
134178,sequence
134186,organism
134185,sequence
134193,organism
134192,sequence
134200,organism
134199,sequence
134207,organism
134206,sequence
134214,organism
134213,sequence
134221,organism
134220,sequence
134228,organism
134227,sequence
134235,organism
134234,sequence
134242,organism
134241,sequence
134249,organism
134248,sequence
134256,organism
134255,sequence
134263,organism
134262,sequence
134270,organism
134269,sequence
134277,organism
134276,sequence
134284,organism
134283,sequence
134291,organism
134290,sequence
134298,organism
134297,sequence
134305,organism
134304,sequence
134312,organism
134311,sequence
134319,organism
134318,sequence
134326,organism
134325,sequence
134333,organism
134332,sequence
134340,organism
134339,sequence
134347,organism
134346,sequence
134354,organism
134353,sequence
134361,organism
134360,sequence
134368,organism
134367,sequence
134375,organism
134374,sequence
134382,organism
134381,sequence
134389,organism
134388,sequence
134396,organism
134395,sequence
134403,organism
134402,sequence
134410,organism
134409,sequence
134417,organism
134416,sequence
134424,organism
134423,sequence
134431,organism
134430,sequence
134438,organism
134437,sequence
134445,organism
134444,sequence
134452,organism
134451,sequence
134459,organism
134458,sequence
134466,organism
134465,sequence
134473,organism
134472,sequence
134480,organism
134479,sequence
134487,organism
134486,sequence
134494,organism
134493,sequence
134501,organism
134500,sequence
134508,organism
134507,sequence
134515,organism
134514,sequence
134522,organism
134521,sequence
134529,organism
134528,sequence
134536,organism
134535,sequence
134543,organism
134542,sequence
134550,organism
134549,sequence
134557,organism
134556,sequence
134564,organism
134563,sequence
134571,organism
134570,sequence
134578,organism
134577,sequence
134585,organism
134584,sequence
134592,organism
134591,sequence
134599,organism
134598,sequence
134606,organism
134605,sequence
134613,organism
134612,sequence
134620,organism
134619,sequence
134627,organism
134626,sequence
134634,organism
134633,sequence
134641,organism
134640,sequence
134648,organism
134647,sequence
134655,organism
134654,sequence
134662,organism
134661,sequence
134669,organism
134668,sequence
134676,organism
134675,sequence
134683,organism
134682,sequence
134690,organism
134689,sequence
134697,organism
134696,sequence
134704,organism
134703,sequence
134711,organism
134710,sequence
134718,organism
134717,sequence
134725,organism
134724,sequence
134732,organism
134731,sequence
134739,organism
134738,sequence
134746,organism
134745,sequence
134753,organism
134752,sequence
134760,organism
134759,sequence
134767,organism
134766,sequence
134774,organism
134773,sequence
134781,organism
134780,sequence
134788,organism
134787,sequence
134795,organism
134794,sequence
134802,organism
134801,sequence
134809,organism
134808,sequence
134816,organism
134815,sequence
134823,organism
134822,sequence
134830,organism
134829,sequence
134837,organism
134836,sequence
134844,organism
134843,sequence
134851,organism
134850,sequence
134858,organism
134857,sequence
134865,organism
134864,sequence
134872,organism
134871,sequence
134879,organism
134878,sequence
134886,organism
134885,sequence
134893,organism
134892,sequence
134900,organism
134899,sequence
134907,organism
134906,sequence
134914,organism
134913,sequence
134921,organism
134920,sequence
134928,organism
134927,sequence
134935,organism
134934,sequence
134942,organism
134941,sequence
134949,organism
134948,sequence
134956,organism
134955,sequence
134963,organism
134962,sequence
134970,organism
134969,sequence
134977,organism
134976,sequence
134984,organism
134983,sequence
134991,organism
134990,sequence
134998,organism
134997,sequence
135005,organism
135004,sequence
135012,organism
135011,sequence
135019,organism
135018,sequence
135026,organism
135025,sequence
135033,organism
135032,sequence
135040,organism
135039,sequence
135047,organism
135046,sequence
135054,organism
135053,sequence
135061,organism
135060,sequence
135068,organism
135067,sequence
135075,organism
135074,sequence
135082,organism
135081,sequence
135089,organism
135088,sequence
135096,organism
135095,sequence
135103,organism
135102,sequence
135110,organism
135109,sequence
135117,organism
135116,sequence
135124,organism
135123,sequence
135131,organism
135130,sequence
135138,organism
135137,sequence
135145,organism
135144,sequence
135152,organism
135151,sequence
135159,organism
135158,sequence
135166,organism
135165,sequence
135173,organism
135172,sequence
135180,organism
135179,sequence
135187,organism
135186,sequence
135194,organism
135193,sequence
135201,organism
135200,sequence
135208,organism
135207,sequence
135215,organism
135214,sequence
135222,organism
135221,sequence
135229,organism
135228,sequence
135236,organism
135235,sequence
135243,organism
135242,sequence
135250,organism
135249,sequence
135257,organism
135256,sequence
135264,organism
135263,sequence
135271,organism
135270,sequence
135278,organism
135277,sequence
135285,organism
135284,sequence
135292,organism
135291,sequence
135299,organism
135298,sequence
135306,organism
135305,sequence
135313,organism
135312,sequence
135320,organism
135319,sequence
135327,organism
135326,sequence
135334,organism
135333,sequence
135341,organism
135340,sequence
135348,organism
135347,sequence
135355,organism
135354,sequence
135362,organism
135361,sequence
135369,organism
135368,sequence
135376,organism
135375,sequence
135383,organism
135382,sequence
135390,organism
135389,sequence
135397,organism
135396,sequence
135404,organism
135403,sequence
135411,organism
135410,sequence
135418,organism
135417,sequence
135425,organism
135424,sequence
135432,organism
135431,sequence
135439,organism
135438,sequence
135446,organism
135445,sequence
135453,organism
135452,sequence
135460,organism
135459,sequence
135467,organism
135466,sequence
135474,organism
135473,sequence
135481,organism
135480,sequence
135488,organism
135487,sequence
135495,organism
135494,sequence
135502,organism
135501,sequence
135509,organism
135508,sequence
135516,organism
135515,sequence
135523,organism
135522,sequence
135530,organism
135529,sequence
135537,organism
135536,sequence
135544,organism
135543,sequence
135551,organism
135550,sequence
135558,organism
135557,sequence
135565,organism
135564,sequence
135572,organism
135571,sequence
135579,organism
135578,sequence
135586,organism
135585,sequence
135593,organism
135592,sequence
135600,organism
135599,sequence
135607,organism
135606,sequence
135614,organism
135613,sequence
135621,organism
135620,sequence
135628,organism
135627,sequence
135635,organism
135634,sequence
135642,organism
135641,sequence
135649,organism
135648,sequence
135656,organism
135655,sequence
135663,organism
135662,sequence
135670,organism
135669,sequence
135677,organism
135676,sequence
135684,organism
135683,sequence
135691,organism
135690,sequence
135698,organism
135697,sequence
135705,organism
135704,sequence
135712,organism
135711,sequence
135719,organism
135718,sequence
135726,organism
135725,sequence
135733,organism
135732,sequence
135740,organism
135739,sequence
135747,organism
135746,sequence
135754,organism
135753,sequence
135761,organism
135760,sequence
135768,organism
135767,sequence
135775,organism
135774,sequence
135782,organism
135781,sequence
135789,organism
135788,sequence
135796,organism
135795,sequence
135803,organism
135802,sequence
135810,organism
135809,sequence
135817,organism
135816,sequence
135824,organism
135823,sequence
135831,organism
135830,sequence
135838,organism
135837,sequence
135845,organism
135844,sequence
135852,organism
135851,sequence
135859,organism
135858,sequence
135866,organism
135865,sequence
135873,organism
135872,sequence
135880,organism
135879,sequence
135887,organism
135886,sequence
135894,organism
135893,sequence
135901,organism
135900,sequence
135908,organism
135907,sequence
135915,organism
135914,sequence
135922,organism
135921,sequence
135929,organism
135928,sequence
135936,organism
135935,sequence
135943,organism
135942,sequence
135950,organism
135949,sequence
135957,organism
135956,sequence
135964,organism
135963,sequence
135971,organism
135970,sequence
135978,organism
135977,sequence
135985,organism
135984,sequence
135992,organism
135991,sequence
135999,organism
135998,sequence
136006,organism
136005,sequence
136013,organism
136012,sequence
136020,organism
136019,sequence
136027,organism
136026,sequence
136034,organism
136033,sequence
136041,organism
136040,sequence
136048,organism
136047,sequence
136055,organism
136054,sequence
136062,organism
136061,sequence
136069,organism
136068,sequence
136076,organism
136075,sequence
136083,organism
136082,sequence
136090,organism
136089,sequence
136097,organism
136096,sequence
136104,organism
136103,sequence
136111,organism
136110,sequence
136118,organism
136117,sequence
136125,organism
136124,sequence
136132,organism
136131,sequence
136139,organism
136138,sequence
136146,organism
136145,sequence
136153,organism
136152,sequence
136160,organism
136159,sequence
136167,organism
136166,sequence
136174,organism
136173,sequence
136181,organism
136180,sequence
136188,organism
136187,sequence
136195,organism
136194,sequence
136202,organism
136201,sequence
136209,organism
136208,sequence
136216,organism
136215,sequence
136223,organism
136222,sequence
136230,organism
136229,sequence
136237,organism
136236,sequence
136244,organism
136243,sequence
136251,organism
136250,sequence
136258,organism
136257,sequence
136265,organism
136264,sequence
136272,organism
136271,sequence
136279,organism
136278,sequence
136286,organism
136285,sequence
136293,organism
136292,sequence
136300,organism
136299,sequence
136307,organism
136306,sequence
136314,organism
136313,sequence
136321,organism
136320,sequence
136328,organism
136327,sequence
136335,organism
136334,sequence
136342,organism
136341,sequence
136349,organism
136348,sequence
136356,organism
136355,sequence
136363,organism
136362,sequence
136370,organism
136369,sequence
136377,organism
136376,sequence
136384,organism
136383,sequence
136391,organism
136390,sequence
136398,organism
136397,sequence
136405,organism
136404,sequence
136412,organism
136411,sequence
136419,organism
136418,sequence
136426,organism
136425,sequence
136433,organism
136432,sequence
136440,organism
136439,sequence
136447,organism
136446,sequence
136454,organism
136453,sequence
136461,organism
136460,sequence
136468,organism
136467,sequence
136475,organism
136474,sequence
136482,organism
136481,sequence
136489,organism
136488,sequence
136496,organism
136495,sequence
136503,organism
136502,sequence
136510,organism
136509,sequence
136517,organism
136516,sequence
136524,organism
136523,sequence
136531,organism
136530,sequence
136538,organism
136537,sequence
136545,organism
136544,sequence
136552,organism
136551,sequence
136559,organism
136558,sequence
136566,organism
136565,sequence
136573,organism
136572,sequence
136580,organism
136579,sequence
136587,organism
136586,sequence
136594,organism
136593,sequence
136601,organism
136600,sequence
136608,organism
136607,sequence
136615,organism
136614,sequence
136622,organism
136621,sequence
136629,organism
136628,sequence
136636,organism
136635,sequence
136643,organism
136642,sequence
136650,organism
136649,sequence
136657,organism
136656,sequence
136664,organism
136663,sequence
136671,organism
136670,sequence
136678,organism
136677,sequence
136685,organism
136684,sequence
136692,organism
136691,sequence
136699,organism
136698,sequence
136706,organism
136705,sequence
136713,organism
136712,sequence
136720,organism
136719,sequence
136727,organism
136726,sequence
136734,organism
136733,sequence
136741,organism
136740,sequence
136748,organism
136747,sequence
136755,organism
136754,sequence
136762,organism
136761,sequence
136769,organism
136768,sequence
136776,organism
136775,sequence
136783,organism
136782,sequence
136790,organism
136789,sequence
136797,organism
136796,sequence
136804,organism
136803,sequence
136811,organism
136810,sequence
136818,organism
136817,sequence
136825,organism
136824,sequence
136832,organism
136831,sequence
136839,organism
136838,sequence
136846,organism
136845,sequence
136853,organism
136852,sequence
136860,organism
136859,sequence
136867,organism
136866,sequence
136874,organism
136873,sequence
136881,organism
136880,sequence
136888,organism
136887,sequence
136895,organism
136894,sequence
136902,organism
136901,sequence
136909,organism
136908,sequence
136916,organism
136915,sequence
136923,organism
136922,sequence
136930,organism
136929,sequence
136937,organism
136936,sequence
136944,organism
136943,sequence
136951,organism
136950,sequence
136958,organism
136957,sequence
136965,organism
136964,sequence
136972,organism
136971,sequence
136979,organism
136978,sequence
136986,organism
136985,sequence
136993,organism
136992,sequence
137000,organism
136999,sequence
137007,organism
137006,sequence
137014,organism
137013,sequence
137021,organism
137020,sequence
137028,organism
137027,sequence
137035,organism
137034,sequence
137042,organism
137041,sequence
137049,organism
137048,sequence
137056,organism
137055,sequence
137063,organism
137062,sequence
137070,organism
137069,sequence
137077,organism
137076,sequence
137084,organism
137083,sequence
137091,organism
137090,sequence
137098,organism
137097,sequence
137105,organism
137104,sequence
137112,organism
137111,sequence
137119,organism
137118,sequence
137126,organism
137125,sequence
137133,organism
137132,sequence
137140,organism
137139,sequence
137147,organism
137146,sequence
137154,organism
137153,sequence
137161,organism
137160,sequence
137168,organism
137167,sequence
137175,organism
137174,sequence
137182,organism
137181,sequence
137189,organism
137188,sequence
137196,organism
137195,sequence
137203,organism
137202,sequence
137210,organism
137209,sequence
137217,organism
137216,sequence
137224,organism
137223,sequence
137231,organism
137230,sequence
137238,organism
137237,sequence
137245,organism
137244,sequence
137252,organism
137251,sequence
137259,organism
137258,sequence
137266,organism
137265,sequence
137273,organism
137272,sequence
137280,organism
137279,sequence
137287,organism
137286,sequence
137294,organism
137293,sequence
137301,organism
137300,sequence
137308,organism
137307,sequence
137315,organism
137314,sequence
137322,organism
137321,sequence
137329,organism
137328,sequence
137336,organism
137335,sequence
137343,organism
137342,sequence
137350,organism
137349,sequence
137357,organism
137356,sequence
137364,organism
137363,sequence
137371,organism
137370,sequence
137378,organism
137377,sequence
137385,organism
137384,sequence
137392,organism
137391,sequence
137399,organism
137398,sequence
137406,organism
137405,sequence
137413,organism
137412,sequence
137420,organism
137419,sequence
137427,organism
137426,sequence
137434,organism
137433,sequence
137441,organism
137440,sequence
137448,organism
137447,sequence
137455,organism
137454,sequence
137462,organism
137461,sequence
137469,organism
137468,sequence
137476,organism
137475,sequence
137483,organism
137482,sequence
137490,organism
137489,sequence
137497,organism
137496,sequence
137504,organism
137503,sequence
137511,organism
137510,sequence
137518,organism
137517,sequence
137525,organism
137524,sequence
137532,organism
137531,sequence
137539,organism
137538,sequence
137546,organism
137545,sequence
137553,organism
137552,sequence
137560,organism
137559,sequence
137567,organism
137566,sequence
137574,organism
137573,sequence
137581,organism
137580,sequence
137588,organism
137587,sequence
137595,organism
137594,sequence
137602,organism
137601,sequence
137609,organism
137608,sequence
137616,organism
137615,sequence
137623,organism
137622,sequence
137630,organism
137629,sequence
137637,organism
137636,sequence
137644,organism
137643,sequence
137651,organism
137650,sequence
137658,organism
137657,sequence
137665,organism
137664,sequence
137672,organism
137671,sequence
137679,organism
137678,sequence
137686,organism
137685,sequence
137693,organism
137692,sequence
137700,organism
137699,sequence
137707,organism
137706,sequence
137714,organism
137713,sequence
137721,organism
137720,sequence
137728,organism
137727,sequence
137735,organism
137734,sequence
137742,organism
137741,sequence
137749,organism
137748,sequence
137756,organism
137755,sequence
137763,organism
137762,sequence
137770,organism
137769,sequence
137777,organism
137776,sequence
137784,organism
137783,sequence
137791,organism
137790,sequence
137798,organism
137797,sequence
137805,organism
137804,sequence
137812,organism
137811,sequence
137819,organism
137818,sequence
137826,organism
137825,sequence
137833,organism
137832,sequence
137840,organism
137839,sequence
137847,organism
137846,sequence
137854,organism
137853,sequence
137861,organism
137860,sequence
137868,organism
137867,sequence
137875,organism
137874,sequence
137882,organism
137881,sequence
137889,organism
137888,sequence
137896,organism
137895,sequence
137903,organism
137902,sequence
137910,organism
137909,sequence
137917,organism
137916,sequence
137924,organism
137923,sequence
137931,organism
137930,sequence
137938,organism
137937,sequence
137945,organism
137944,sequence
137952,organism
137951,sequence
137959,organism
137958,sequence
137966,organism
137965,sequence
137973,organism
137972,sequence
137980,organism
137979,sequence
137987,organism
137986,sequence
137994,organism
137993,sequence
138001,organism
138000,sequence
138008,organism
138007,sequence
138015,organism
138014,sequence
138022,organism
138021,sequence
138029,organism
138028,sequence
138036,organism
138035,sequence
138043,organism
138042,sequence
138050,organism
138049,sequence
138057,organism
138056,sequence
138064,organism
138063,sequence
138071,organism
138070,sequence
138078,organism
138077,sequence
138085,organism
138084,sequence
138092,organism
138091,sequence
138099,organism
138098,sequence
138106,organism
138105,sequence
138113,organism
138112,sequence
138120,organism
138119,sequence
138127,organism
138126,sequence
138134,organism
138133,sequence
138141,organism
138140,sequence
138148,organism
138147,sequence
138155,organism
138154,sequence
138162,organism
138161,sequence
138169,organism
138168,sequence
138176,organism
138175,sequence
138183,organism
138182,sequence
138190,organism
138189,sequence
138197,organism
138196,sequence
138204,organism
138203,sequence
138211,organism
138210,sequence
138218,organism
138217,sequence
138225,organism
138224,sequence
138232,organism
138231,sequence
138239,organism
138238,sequence
138246,organism
138245,sequence
138253,organism
138252,sequence
138260,organism
138259,sequence
138267,organism
138266,sequence
138274,organism
138273,sequence
138281,organism
138280,sequence
138288,organism
138287,sequence
138295,organism
138294,sequence
138302,organism
138301,sequence
138309,organism
138308,sequence
138316,organism
138315,sequence
138323,organism
138322,sequence
138330,organism
138329,sequence
138337,organism
138336,sequence
138344,organism
138343,sequence
138351,organism
138350,sequence
138358,organism
138357,sequence
138365,organism
138364,sequence
138372,organism
138371,sequence
138379,organism
138378,sequence
138386,organism
138385,sequence
138393,organism
138392,sequence
138400,organism
138399,sequence
138407,organism
138406,sequence
138414,organism
138413,sequence
138421,organism
138420,sequence
138428,organism
138427,sequence
138435,organism
138434,sequence
138442,organism
138441,sequence
138449,organism
138448,sequence
138456,organism
138455,sequence
138463,organism
138462,sequence
138470,organism
138469,sequence
138477,organism
138476,sequence
138484,organism
138483,sequence
138491,organism
138490,sequence
138498,organism
138497,sequence
138505,organism
138504,sequence
138512,organism
138511,sequence
138519,organism
138518,sequence
138526,organism
138525,sequence
138533,organism
138532,sequence
138540,organism
138539,sequence
138547,organism
138546,sequence
138554,organism
138553,sequence
138561,organism
138560,sequence
138568,organism
138567,sequence
138575,organism
138574,sequence
138582,organism
138581,sequence
138589,organism
138588,sequence
138596,organism
138595,sequence
138603,organism
138602,sequence
138610,organism
138609,sequence
138617,organism
138616,sequence
138624,organism
138623,sequence
138631,organism
138630,sequence
138638,organism
138637,sequence
138645,organism
138644,sequence
138652,organism
138651,sequence
138659,organism
138658,sequence
138666,organism
138665,sequence
138673,organism
138672,sequence
138680,organism
138679,sequence
138687,organism
138686,sequence
138694,organism
138693,sequence
138701,organism
138700,sequence
138708,organism
138707,sequence
138715,organism
138714,sequence
138722,organism
138721,sequence
138729,organism
138728,sequence
138736,organism
138735,sequence
138743,organism
138742,sequence
138750,organism
138749,sequence
138757,organism
138756,sequence
138764,organism
138763,sequence
138771,organism
138770,sequence
138778,organism
138777,sequence
138785,organism
138784,sequence
138792,organism
138791,sequence
138799,organism
138798,sequence
138806,organism
138805,sequence
138813,organism
138812,sequence
138820,organism
138819,sequence
138827,organism
138826,sequence
138834,organism
138833,sequence
138841,organism
138840,sequence
138848,organism
138847,sequence
138855,organism
138854,sequence
138862,organism
138861,sequence
138869,organism
138868,sequence
138876,organism
138875,sequence
138883,organism
138882,sequence
138890,organism
138889,sequence
138897,organism
138896,sequence
138904,organism
138903,sequence
138911,organism
138910,sequence
138918,organism
138917,sequence
138925,organism
138924,sequence
138932,organism
138931,sequence
138939,organism
138938,sequence
138946,organism
138945,sequence
138953,organism
138952,sequence
138960,organism
138959,sequence
138967,organism
138966,sequence
138974,organism
138973,sequence
138981,organism
138980,sequence
138988,organism
138987,sequence
138995,organism
138994,sequence
139002,organism
139001,sequence
139009,organism
139008,sequence
139016,organism
139015,sequence
139023,organism
139022,sequence
139030,organism
139029,sequence
139037,organism
139036,sequence
139044,organism
139043,sequence
139051,organism
139050,sequence
139058,organism
139057,sequence
139065,organism
139064,sequence
139072,organism
139071,sequence
139079,organism
139078,sequence
139086,organism
139085,sequence
139093,organism
139092,sequence
139100,organism
139099,sequence
139107,organism
139106,sequence
139114,organism
139113,sequence
139121,organism
139120,sequence
139128,organism
139127,sequence
139135,organism
139134,sequence
139142,organism
139141,sequence
139149,organism
139148,sequence
139156,organism
139155,sequence
139163,organism
139162,sequence
139170,organism
139169,sequence
139177,organism
139176,sequence
139184,organism
139183,sequence
139191,organism
139190,sequence
139198,organism
139197,sequence
139205,organism
139204,sequence
139212,organism
139211,sequence
139219,organism
139218,sequence
139226,organism
139225,sequence
139233,organism
139232,sequence
139240,organism
139239,sequence
139247,organism
139246,sequence
139254,organism
139253,sequence
139261,organism
139260,sequence
139268,organism
139267,sequence
139275,organism
139274,sequence
139282,organism
139281,sequence
139289,organism
139288,sequence
139296,organism
139295,sequence
139303,organism
139302,sequence
139310,organism
139309,sequence
139317,organism
139316,sequence
139324,organism
139323,sequence
139331,organism
139330,sequence
139338,organism
139337,sequence
139345,organism
139344,sequence
139352,organism
139351,sequence
139359,organism
139358,sequence
139366,organism
139365,sequence
139373,organism
139372,sequence
139380,organism
139379,sequence
139387,organism
139386,sequence
139394,organism
139393,sequence
139401,organism
139400,sequence
139408,organism
139407,sequence
139415,organism
139414,sequence
139422,organism
139421,sequence
139429,organism
139428,sequence
139436,organism
139435,sequence
139443,organism
139442,sequence
139450,organism
139449,sequence
139457,organism
139456,sequence
139464,organism
139463,sequence
139471,organism
139470,sequence
139478,organism
139477,sequence
139485,organism
139484,sequence
139492,organism
139491,sequence
139499,organism
139498,sequence
139506,organism
139505,sequence
139513,organism
139512,sequence
139520,organism
139519,sequence
139527,organism
139526,sequence
139534,organism
139533,sequence
139541,organism
139540,sequence
139548,organism
139547,sequence
139555,organism
139554,sequence
139562,organism
139561,sequence
139569,organism
139568,sequence
139576,organism
139575,sequence
139583,organism
139582,sequence
139590,organism
139589,sequence
139597,organism
139596,sequence
139604,organism
139603,sequence
139611,organism
139610,sequence
139618,organism
139617,sequence
139625,organism
139624,sequence
139632,organism
139631,sequence
139639,organism
139638,sequence
139646,organism
139645,sequence
139653,organism
139652,sequence
139660,organism
139659,sequence
139667,organism
139666,sequence
139674,organism
139673,sequence
139681,organism
139680,sequence
139688,organism
139687,sequence
139695,organism
139694,sequence
139702,organism
139701,sequence
139709,organism
139708,sequence
139716,organism
139715,sequence
139723,organism
139722,sequence
139730,organism
139729,sequence
139737,organism
139736,sequence
139744,organism
139743,sequence
139751,organism
139750,sequence
139758,organism
139757,sequence
139765,organism
139764,sequence
139772,organism
139771,sequence
139779,organism
139778,sequence
139786,organism
139785,sequence
139793,organism
139792,sequence
139800,organism
139799,sequence
139807,organism
139806,sequence
139814,organism
139813,sequence
139821,organism
139820,sequence
139828,organism
139827,sequence
139835,organism
139834,sequence
139842,organism
139841,sequence
139849,organism
139848,sequence
139856,organism
139855,sequence
139863,organism
139862,sequence
139870,organism
139869,sequence
139877,organism
139876,sequence
139884,organism
139883,sequence
139891,organism
139890,sequence
139898,organism
139897,sequence
139905,organism
139904,sequence
139912,organism
139911,sequence
139919,organism
139918,sequence
139926,organism
139925,sequence
139933,organism
139932,sequence
139940,organism
139939,sequence
139947,organism
139946,sequence
139954,organism
139953,sequence
139961,organism
139960,sequence
139968,organism
139967,sequence
139975,organism
139974,sequence
139982,organism
139981,sequence
139989,organism
139988,sequence
139996,organism
139995,sequence
140003,organism
140002,sequence
140010,organism
140009,sequence
140017,organism
140016,sequence
140024,organism
140023,sequence
140031,organism
140030,sequence
140038,organism
140037,sequence
140045,organism
140044,sequence
140052,organism
140051,sequence
140059,organism
140058,sequence
140066,organism
140065,sequence
140073,organism
140072,sequence
140080,organism
140079,sequence
140087,organism
140086,sequence
140094,organism
140093,sequence
140101,organism
140100,sequence
140108,organism
140107,sequence
140115,organism
140114,sequence
140122,organism
140121,sequence
140129,organism
140128,sequence
140136,organism
140135,sequence
140143,organism
140142,sequence
140150,organism
140149,sequence
140157,organism
140156,sequence
140164,organism
140163,sequence
140171,organism
140170,sequence
140178,organism
140177,sequence
140185,organism
140184,sequence
140192,organism
140191,sequence
140199,organism
140198,sequence
140206,organism
140205,sequence
140213,organism
140212,sequence
140220,organism
140219,sequence
140227,organism
140226,sequence
140234,organism
140233,sequence
140241,organism
140240,sequence
140248,organism
140247,sequence
140255,organism
140254,sequence
140262,organism
140261,sequence
140269,organism
140268,sequence
140276,organism
140275,sequence
140283,organism
140282,sequence
140290,organism
140289,sequence
140297,organism
140296,sequence
140304,organism
140303,sequence
140311,organism
140310,sequence
140318,organism
140317,sequence
140325,organism
140324,sequence
140332,organism
140331,sequence
140339,organism
140338,sequence
140346,organism
140345,sequence
140353,organism
140352,sequence
140360,organism
140359,sequence
140367,organism
140366,sequence
140374,organism
140373,sequence
140381,organism
140380,sequence
140388,organism
140387,sequence
140395,organism
140394,sequence
140402,organism
140401,sequence
140409,organism
140408,sequence
140416,organism
140415,sequence
140423,organism
140422,sequence
140430,organism
140429,sequence
140437,organism
140436,sequence
140444,organism
140443,sequence
140451,organism
140450,sequence
140458,organism
140457,sequence
140465,organism
140464,sequence
140472,organism
140471,sequence
140479,organism
140478,sequence
140486,organism
140485,sequence
140493,organism
140492,sequence
140500,organism
140499,sequence
140507,organism
140506,sequence
140514,organism
140513,sequence
140521,organism
140520,sequence
140528,organism
140527,sequence
140535,organism
140534,sequence
140542,organism
140541,sequence
140549,organism
140548,sequence
140556,organism
140555,sequence
140563,organism
140562,sequence
140570,organism
140569,sequence
140577,organism
140576,sequence
140584,organism
140583,sequence
140591,organism
140590,sequence
140598,organism
140597,sequence
140605,organism
140604,sequence
140612,organism
140611,sequence
140619,organism
140618,sequence
140626,organism
140625,sequence
140633,organism
140632,sequence
140640,organism
140639,sequence
140647,organism
140646,sequence
140654,organism
140653,sequence
140661,organism
140660,sequence
140668,organism
140667,sequence
140675,organism
140674,sequence
140682,organism
140681,sequence
140689,organism
