assertionID,geneticSequenceID,effectiveDate,type,value,valueNumeric,unit
105253,105247,,reads,,33.0,unit
105253,105247,,relativeAbundance,,0.07772569894245943,percentage
105260,105254,,reads,,31.0,unit
105260,105254,,relativeAbundance,,0.10118484185788426,percentage
105267,105261,,reads,,347.0,unit
105267,105261,,relativeAbundance,,0.6631755981958566,percentage
105274,105268,,reads,,12.0,unit
105274,105268,,relativeAbundance,,0.01820084633935478,percentage
105281,105275,,reads,,74.0,unit
105281,105275,,relativeAbundance,,0.0864344616534679,percentage
105288,105282,,reads,,25.0,unit
105288,105282,,relativeAbundance,,0.06722056411497405,percentage
105295,105289,,reads,,567.0,unit
105295,105289,,relativeAbundance,,1.3476256120169225,percentage
105302,105296,,reads,,616.0,unit
105302,105296,,relativeAbundance,,2.0106407285308614,percentage
105309,105303,,reads,,3.0,unit
105309,105303,,relativeAbundance,,0.008547008547008548,percentage
105316,105310,,reads,,6.0,unit
105316,105310,,relativeAbundance,,0.008062998898056816,percentage
105323,105317,,reads,,48.0,unit
105323,105317,,relativeAbundance,,0.07198452332748459,percentage
105330,105324,,reads,,3.0,unit
105330,105324,,relativeAbundance,,0.004975949577044286,percentage
105337,105331,,reads,,76.0,unit
105337,105331,,relativeAbundance,,0.14524883418698875,percentage
105344,105338,,reads,,400.0,unit
105344,105338,,relativeAbundance,,1.1896618386223716,percentage
105351,105345,,reads,,196.0,unit
105351,105345,,relativeAbundance,,0.4272572699132406,percentage
105358,105352,,reads,,17.0,unit
105358,105352,,relativeAbundance,,0.0469107867214879,percentage
105365,105359,,reads,,35.0,unit
105365,105359,,relativeAbundance,,0.2739511584220413,percentage
105372,105366,,reads,,53.0,unit
105372,105366,,relativeAbundance,,0.27122460467734505,percentage
105379,105373,,reads,,15.0,unit
105379,105373,,relativeAbundance,,0.05352172982230786,percentage
105386,105380,,reads,,14.0,unit
105386,105380,,relativeAbundance,,0.026580091511457918,percentage
105393,105387,,reads,,8.0,unit
105393,105387,,relativeAbundance,,0.011301829483647665,percentage
105400,105394,,reads,,113.0,unit
105400,105394,,relativeAbundance,,0.20276696154605323,percentage
105407,105401,,reads,,8.0,unit
105407,105401,,relativeAbundance,,0.030593904164595204,percentage
105414,105408,,reads,,16.0,unit
105414,105408,,relativeAbundance,,0.03427078201640714,percentage
105421,105415,,reads,,27.0,unit
105421,105415,,relativeAbundance,,0.05212153970889155,percentage
105428,105422,,reads,,6.0,unit
105428,105422,,relativeAbundance,,0.017844927579335573,percentage
105435,105429,,reads,,28.0,unit
105435,105429,,relativeAbundance,,0.03270493143644731,percentage
105442,105436,,reads,,4.0,unit
105442,105436,,relativeAbundance,,0.006204821146030466,percentage
105449,105443,,reads,,38.0,unit
105449,105443,,relativeAbundance,,0.07091669154971633,percentage
105456,105450,,reads,,67.0,unit
105456,105450,,relativeAbundance,,0.12343631975533816,percentage
105463,105457,,reads,,3.0,unit
105463,105457,,relativeAbundance,,0.003451251078515962,percentage
105470,105464,,reads,,45.0,unit
105470,105464,,relativeAbundance,,0.24187046492878259,percentage
105477,105471,,reads,,205.0,unit
105477,105471,,relativeAbundance,,0.2803917277601488,percentage
105484,105478,,reads,,115.0,unit
105484,105478,,relativeAbundance,,1.434988769653107,percentage
105491,105485,,reads,,51.0,unit
105491,105485,,relativeAbundance,,0.145985401459854,percentage
105498,105492,,reads,,11.0,unit
105498,105492,,relativeAbundance,,0.012247533792059144,percentage
105505,105499,,reads,,98.0,unit
105505,105499,,relativeAbundance,,0.18054864680631552,percentage
105512,105506,,reads,,56.0,unit
105512,105506,,relativeAbundance,,0.06442335346563129,percentage
105519,105513,,reads,,413.0,unit
105519,105513,,relativeAbundance,,0.5648867490972754,percentage
105526,105520,,reads,,30.0,unit
105526,105520,,relativeAbundance,,0.06783033372524193,percentage
105533,105527,,reads,,11.0,unit
105533,105527,,relativeAbundance,,0.020235467255334805,percentage
105540,105534,,reads,,212.0,unit
105540,105534,,relativeAbundance,,0.27117950292285453,percentage
105547,105541,,reads,,476.0,unit
105547,105541,,relativeAbundance,,0.7219669047944063,percentage
105554,105548,,reads,,46.0,unit
105554,105548,,relativeAbundance,,0.12368583797155226,percentage
105561,105555,,reads,,3.0,unit
105561,105555,,relativeAbundance,,0.014177023770143187,percentage
105568,105562,,reads,,12.0,unit
105568,105562,,relativeAbundance,,0.49019607843137253,percentage
105575,105569,,reads,,543.0,unit
105575,105569,,relativeAbundance,,2.12051392197446,percentage
105582,105576,,reads,,263.0,unit
105582,105576,,relativeAbundance,,0.7547711292868418,percentage
105589,105583,,reads,,68.0,unit
105589,105583,,relativeAbundance,,0.347986285246405,percentage
105596,105590,,reads,,255.0,unit
105596,105590,,relativeAbundance,,0.5117091084221299,percentage
105603,105597,,reads,,5.0,unit
105603,105597,,relativeAbundance,,0.006719165748380681,percentage
105610,105604,,reads,,70.0,unit
105610,105604,,relativeAbundance,,0.3582211759889463,percentage
105617,105611,,reads,,59.0,unit
105617,105611,,relativeAbundance,,0.22563004321388963,percentage
105624,105618,,reads,,384.0,unit
105624,105618,,relativeAbundance,,0.5758761866198767,percentage
105631,105625,,reads,,106.0,unit
105631,105625,,relativeAbundance,,0.1534297335243968,percentage
105638,105632,,reads,,431.0,unit
105638,105632,,relativeAbundance,,0.5895065105591422,percentage
105645,105639,,reads,,4.0,unit
105645,105639,,relativeAbundance,,0.009044044496698924,percentage
105652,105646,,reads,,34.0,unit
105652,105646,,relativeAbundance,,0.06345414504871039,percentage
105659,105653,,reads,,6.0,unit
105659,105653,,relativeAbundance,,0.006680472977486806,percentage
105666,105660,,reads,,96.0,unit
105666,105660,,relativeAbundance,,0.29261155815654716,percentage
105673,105667,,reads,,4.0,unit
105673,105667,,relativeAbundance,,0.016827226452399983,percentage
105680,105674,,reads,,65.0,unit
105680,105674,,relativeAbundance,,0.19300433517429777,percentage
105687,105681,,reads,,152.0,unit
105687,105681,,relativeAbundance,,0.25084577935473223,percentage
105694,105688,,reads,,44.0,unit
105694,105688,,relativeAbundance,,0.06368781391578734,percentage
105701,105695,,reads,,192.0,unit
105701,105695,,relativeAbundance,,0.23630187564613794,percentage
105708,105702,,reads,,56.0,unit
105708,105702,,relativeAbundance,,0.2234904417927126,percentage
105715,105709,,reads,,62.0,unit
105715,105709,,relativeAbundance,,0.08331765527992044,percentage
105722,105716,,reads,,219.0,unit
105722,105716,,relativeAbundance,,0.31508071245647856,percentage
105729,105723,,reads,,209.0,unit
105729,105723,,relativeAbundance,,0.7742461287693562,percentage
105736,105730,,reads,,17.0,unit
105736,105730,,relativeAbundance,,0.05163720308608225,percentage
105743,105737,,reads,,24.0,unit
105743,105737,,relativeAbundance,,0.09578161791116255,percentage
105750,105744,,reads,,10.0,unit
105750,105744,,relativeAbundance,,0.03776720296094871,percentage
105757,105751,,reads,,256.0,unit
105757,105751,,relativeAbundance,,0.490111615262382,percentage
105764,105758,,reads,,60.0,unit
105764,105758,,relativeAbundance,,0.21408691928923143,percentage
105771,105765,,reads,,10.0,unit
105771,105765,,relativeAbundance,,0.017943978897880818,percentage
105778,105772,,reads,,144.0,unit
105778,105772,,relativeAbundance,,0.3084370381476642,percentage
105785,105779,,reads,,11.0,unit
105785,105779,,relativeAbundance,,0.015229972586049346,percentage
105792,105786,,reads,,507.0,unit
105792,105786,,relativeAbundance,,2.023386678373309,percentage
105799,105793,,reads,,49.0,unit
105799,105793,,relativeAbundance,,0.07871738851047423,percentage
105806,105800,,reads,,542.0,unit
105806,105800,,relativeAbundance,,1.6543556559428607,percentage
105813,105807,,reads,,46.0,unit
105813,105807,,relativeAbundance,,0.15733488388001504,percentage
105820,105814,,reads,,5.0,unit
105820,105814,,relativeAbundance,,0.01554726368159204,percentage
105827,105821,,reads,,13.0,unit
105827,105821,,relativeAbundance,,0.020165668724599014,percentage
105834,105828,,reads,,5.0,unit
105834,105828,,relativeAbundance,,0.01632013578352972,percentage
105841,105835,,reads,,96.0,unit
105841,105835,,relativeAbundance,,0.20562469209844284,percentage
105848,105842,,reads,,38.0,unit
105848,105842,,relativeAbundance,,0.10826210826210826,percentage
105855,105849,,reads,,15.0,unit
105855,105849,,relativeAbundance,,0.08062348830959419,percentage
105862,105856,,reads,,32.0,unit
105862,105856,,relativeAbundance,,0.0723523559735914,percentage
105869,105863,,reads,,9.0,unit
105869,105863,,relativeAbundance,,0.01710343779099599,percentage
105876,105870,,reads,,177.0,unit
105876,105870,,relativeAbundance,,0.3409484917363332,percentage
105883,105877,,reads,,15.0,unit
105883,105877,,relativeAbundance,,0.04461231894833893,percentage
105890,105884,,reads,,67.0,unit
105890,105884,,relativeAbundance,,0.191784743094318,percentage
105897,105891,,reads,,24.0,unit
105897,105891,,relativeAbundance,,0.026721891909947223,percentage
105904,105898,,reads,,529.0,unit
105904,105898,,relativeAbundance,,1.6872926767032406,percentage
105911,105905,,reads,,35.0,unit
105911,105905,,relativeAbundance,,0.05114790512794283,percentage
105918,105912,,reads,,24.0,unit
105918,105912,,relativeAbundance,,0.07252727327672177,percentage
105925,105919,,reads,,4.0,unit
105925,105919,,relativeAbundance,,0.013645357167223851,percentage
105932,105926,,reads,,20.0,unit
105932,105926,,relativeAbundance,,0.10630946685802371,percentage
105939,105933,,reads,,7.0,unit
105939,105933,,relativeAbundance,,0.022848190096941605,percentage
105946,105940,,reads,,3.0,unit
105946,105940,,relativeAbundance,,0.004950903539896031,percentage
105953,105947,,reads,,15.0,unit
105953,105947,,relativeAbundance,,0.025045081146062912,percentage
105960,105954,,reads,,54.0,unit
105960,105954,,relativeAbundance,,0.06907402432940635,percentage
105967,105961,,reads,,176.0,unit
105967,105961,,relativeAbundance,,0.2532155497367134,percentage
105974,105968,,reads,,83.0,unit
105974,105968,,relativeAbundance,,0.15862701628315878,percentage
105981,105975,,reads,,51.0,unit
105981,105975,,relativeAbundance,,0.15168188442435238,percentage
105988,105982,,reads,,145.0,unit
105988,105982,,relativeAbundance,,0.16936482351017357,percentage
105995,105989,,reads,,17.0,unit
105995,105989,,relativeAbundance,,0.045709983598182354,percentage
106002,105996,,reads,,6.0,unit
106002,105996,,relativeAbundance,,0.01539132442346664,percentage
106009,106003,,reads,,63.0,unit
106009,106003,,relativeAbundance,,0.13733269390068448,percentage
106016,106010,,reads,,334.0,unit
106016,106010,,relativeAbundance,,0.5885255145193121,percentage
106023,106017,,reads,,31.0,unit
106023,106017,,relativeAbundance,,0.05115933657892566,percentage
106030,106024,,reads,,65.0,unit
106030,106024,,relativeAbundance,,0.12130939494606398,percentage
106037,106031,,reads,,10.0,unit
106037,106031,,relativeAbundance,,0.019262626651770236,percentage
106044,106038,,reads,,794.0,unit
106044,106038,,relativeAbundance,,2.0627662890990335,percentage
106051,106045,,reads,,8.0,unit
106051,106045,,relativeAbundance,,0.031927205970387514,percentage
106058,106052,,reads,,6.0,unit
106058,106052,,relativeAbundance,,0.0063363325307312125,percentage
106065,106059,,reads,,10.0,unit
106065,106059,,relativeAbundance,,0.026522384892849565,percentage
106072,106066,,reads,,82.0,unit
106072,106066,,relativeAbundance,,0.19489470932167133,percentage
106079,106073,,reads,,4.0,unit
106079,106073,,relativeAbundance,,0.012177672237951716,percentage
106086,106080,,reads,,34.0,unit
106086,106080,,relativeAbundance,,0.051170910842212994,percentage
106093,106087,,reads,,227.0,unit
106093,106087,,relativeAbundance,,0.24444875191143847,percentage
106100,106094,,reads,,8.0,unit
106100,106094,,relativeAbundance,,0.008573020703845,percentage
106107,106101,,reads,,220.0,unit
106107,106101,,relativeAbundance,,0.3045994517209869,percentage
106114,106108,,reads,,8.0,unit
106114,106108,,relativeAbundance,,0.0109421162052741,percentage
106121,106115,,reads,,5.0,unit
106121,106115,,relativeAbundance,,0.00829324929507381,percentage
106128,106122,,reads,,31.0,unit
106128,106122,,relativeAbundance,,0.059246234997324364,percentage
106135,106129,,reads,,3.0,unit
106135,106129,,relativeAbundance,,0.011113580795732384,percentage
106142,106136,,reads,,53.0,unit
106142,106136,,relativeAbundance,,0.05709668731483975,percentage
106149,106143,,reads,,30.0,unit
106149,106143,,relativeAbundance,,0.15118681650960036,percentage
106156,106150,,reads,,17.0,unit
106156,106150,,relativeAbundance,,0.05799276796070137,percentage
106163,106157,,reads,,9.0,unit
106163,106157,,relativeAbundance,,0.016556291390728478,percentage
106170,106164,,reads,,554.0,unit
106170,106164,,relativeAbundance,,0.7970534917848818,percentage
106177,106171,,reads,,110.0,unit
106177,106171,,relativeAbundance,,0.48018159594901344,percentage
106184,106178,,reads,,3.0,unit
106184,106178,,relativeAbundance,,0.008547008547008548,percentage
106191,106185,,reads,,7.0,unit
106191,106185,,relativeAbundance,,0.02232712426639449,percentage
106198,106192,,reads,,18.0,unit
106198,106192,,relativeAbundance,,0.054226667470024706,percentage
106205,106199,,reads,,19.0,unit
106205,106199,,relativeAbundance,,0.054527191849619745,percentage
106212,106206,,reads,,43.0,unit
106212,106206,,relativeAbundance,,0.08232343537610323,percentage
106219,106213,,reads,,25.0,unit
106219,106213,,relativeAbundance,,0.026790689699515625,percentage
106226,106220,,reads,,20.0,unit
106226,106220,,relativeAbundance,,0.028949006325357882,percentage
106233,106227,,reads,,457.0,unit
106233,106227,,relativeAbundance,,0.5624476935952346,percentage
106240,106234,,reads,,12.0,unit
106240,106234,,relativeAbundance,,0.022395580605427196,percentage
106247,106241,,reads,,470.0,unit
106247,106241,,relativeAbundance,,2.6015720137274436,percentage
106254,106248,,reads,,50.0,unit
106254,106248,,relativeAbundance,,0.05840166327937019,percentage
106261,106255,,reads,,5.0,unit
106261,106255,,relativeAbundance,,0.0199545037314922,percentage
106268,106262,,reads,,20.0,unit
106268,106262,,relativeAbundance,,0.02112110843577071,percentage
106275,106269,,reads,,9.0,unit
106275,106269,,relativeAbundance,,0.028706302628221485,percentage
106282,106276,,reads,,46.0,unit
106282,106276,,relativeAbundance,,0.08730972174771287,percentage
106289,106283,,reads,,68.0,unit
106289,106283,,relativeAbundance,,0.18053896190096907,percentage
106296,106290,,reads,,76.0,unit
106296,106290,,relativeAbundance,,0.23195482984892415,percentage
106303,106297,,reads,,82.0,unit
106303,106297,,relativeAbundance,,0.18208869051584395,percentage
106310,106304,,reads,,8.0,unit
106310,106304,,relativeAbundance,,0.018376441402122478,percentage
106317,106311,,reads,,38.0,unit
106317,106311,,relativeAbundance,,0.0571910180001204,percentage
106324,106318,,reads,,27.0,unit
106324,106318,,relativeAbundance,,0.08159318243631199,percentage
106331,106325,,reads,,107.0,unit
106331,106325,,relativeAbundance,,0.15570657314570935,percentage
106338,106332,,reads,,10.0,unit
106338,106332,,relativeAbundance,,0.016064773165402904,percentage
106345,106339,,reads,,32.0,unit
106345,106339,,relativeAbundance,,0.12237561665838081,percentage
106352,106346,,reads,,3.0,unit
106352,106346,,relativeAbundance,,0.006367669220809543,percentage
106359,106353,,reads,,6.0,unit
106359,106353,,relativeAbundance,,0.01155757599106214,percentage
106366,106360,,reads,,19.0,unit
106366,106360,,relativeAbundance,,0.10516993246983283,percentage
106373,106367,,reads,,19.0,unit
106373,106367,,relativeAbundance,,0.028553823958161133,percentage
106380,106374,,reads,,263.0,unit
106380,106374,,relativeAbundance,,0.7492877492877493,percentage
106387,106381,,reads,,19.0,unit
106387,106381,,relativeAbundance,,0.03610725755876931,percentage
106394,106388,,reads,,97.0,unit
106394,106388,,relativeAbundance,,0.19915001950438335,percentage
106401,106395,,reads,,123.0,unit
106401,106395,,relativeAbundance,,0.17207369790573718,percentage
106408,106402,,reads,,18.0,unit
106408,106402,,relativeAbundance,,0.0724404378622022,percentage
106415,106409,,reads,,39.0,unit
106415,106409,,relativeAbundance,,0.0850154771766142,percentage
106422,106416,,reads,,177.0,unit
106422,106416,,relativeAbundance,,0.45775467452866786,percentage
106429,106423,,reads,,21.0,unit
106429,106423,,relativeAbundance,,0.026862120572546912,percentage
106436,106430,,reads,,291.0,unit
106436,106430,,relativeAbundance,,0.4413705237293534,percentage
106443,106437,,reads,,12.0,unit
106443,106437,,relativeAbundance,,0.019260091485434557,percentage
106450,106444,,reads,,338.0,unit
106450,106444,,relativeAbundance,,0.45421560459053406,percentage
106457,106451,,reads,,136.0,unit
106457,106451,,relativeAbundance,,0.2581330903845424,percentage
106464,106458,,reads,,249.0,unit
106464,106458,,relativeAbundance,,0.8066867528428419,percentage
106471,106465,,reads,,82.0,unit
106471,106465,,relativeAbundance,,0.413243965126241,percentage
106478,106472,,reads,,51.0,unit
106478,106472,,relativeAbundance,,0.10234182168442599,percentage
106485,106479,,reads,,164.0,unit
106485,106479,,relativeAbundance,,0.29326561997067346,percentage
106492,106486,,reads,,9.0,unit
106492,106486,,relativeAbundance,,0.027470850375434955,percentage
106499,106493,,reads,,33.0,unit
106499,106493,,relativeAbundance,,0.07772569894245943,percentage
106506,106500,,reads,,8.0,unit
106506,106500,,relativeAbundance,,0.014929829799940281,percentage
106513,106507,,reads,,24.0,unit
106513,106507,,relativeAbundance,,0.0433894382875635,percentage
106520,106514,,reads,,12.0,unit
106520,106514,,relativeAbundance,,0.023165128759507356,percentage
106527,106521,,reads,,178.0,unit
106527,106521,,relativeAbundance,,0.5904205917473796,percentage
106534,106528,,reads,,22.0,unit
106534,106528,,relativeAbundance,,0.10578448814732894,percentage
106541,106535,,reads,,46.0,unit
106541,106535,,relativeAbundance,,0.1221292977565379,percentage
106548,106542,,reads,,12.0,unit
106548,106542,,relativeAbundance,,0.09392611145898559,percentage
106555,106549,,reads,,6.0,unit
106555,106549,,relativeAbundance,,0.008768212307647343,percentage
106562,106556,,reads,,45.0,unit
106562,106556,,relativeAbundance,,0.06980423789284274,percentage
106569,106563,,reads,,26.0,unit
106569,106563,,relativeAbundance,,0.044080497770544055,percentage
106576,106570,,reads,,17.0,unit
106576,106570,,relativeAbundance,,0.031319663221503716,percentage
106583,106577,,reads,,4.0,unit
106583,106577,,relativeAbundance,,0.008490225627746057,percentage
106590,106584,,reads,,204.0,unit
106590,106584,,relativeAbundance,,0.23468507333908542,percentage
106597,106591,,reads,,10.0,unit
106597,106591,,relativeAbundance,,0.018217259031206166,percentage
106604,106598,,reads,,8.0,unit
106604,106598,,relativeAbundance,,0.0109421162052741,percentage
106611,106605,,reads,,3.0,unit
106611,106605,,relativeAbundance,,0.007166917508779474,percentage
106618,106612,,reads,,17.0,unit
106618,106612,,relativeAbundance,,0.04866180048661801,percentage
106625,106619,,reads,,85.0,unit
106625,106619,,relativeAbundance,,0.09464003384772975,percentage
106632,106626,,reads,,15.0,unit
106632,106626,,relativeAbundance,,0.059863511194476596,percentage
106639,106633,,reads,,30.0,unit
106639,106633,,relativeAbundance,,0.04384106153823671,percentage
106646,106640,,reads,,105.0,unit
106646,106640,,relativeAbundance,,0.16287655508329973,percentage
106653,106647,,reads,,2.0,unit
106653,106647,,relativeAbundance,,0.004395797617477691,percentage
106660,106654,,reads,,28.0,unit
106660,106654,,relativeAbundance,,0.05158532765894729,percentage
106667,106661,,reads,,96.0,unit
106667,106661,,relativeAbundance,,0.20376541506590537,percentage
106674,106668,,reads,,20.0,unit
106674,106668,,relativeAbundance,,0.02300834052343975,percentage
106681,106675,,reads,,7.0,unit
106681,106675,,relativeAbundance,,0.012752081321844315,percentage
106688,106682,,reads,,33.0,unit
106688,106682,,relativeAbundance,,0.045136229346755666,percentage
106695,106689,,reads,,19.0,unit
106695,106689,,relativeAbundance,,0.04295921135931989,percentage
106702,106696,,reads,,113.0,unit
106702,106696,,relativeAbundance,,0.21766768116500365,percentage
106709,106703,,reads,,10.0,unit
106709,106703,,relativeAbundance,,0.02862458852154,percentage
106716,106710,,reads,,29.0,unit
106716,106710,,relativeAbundance,,0.032288952724519565,percentage
106723,106717,,reads,,685.0,unit
106723,106717,,relativeAbundance,,3.293744290041833,percentage
106730,106724,,reads,,321.0,unit
106730,106724,,relativeAbundance,,0.7668601734394037,percentage
106737,106731,,reads,,34.0,unit
106737,106731,,relativeAbundance,,0.11629100112870677,percentage
106744,106738,,reads,,7.0,unit
106744,106738,,relativeAbundance,,0.01795654516071108,percentage
106751,106745,,reads,,362.0,unit
106751,106745,,relativeAbundance,,1.1256218905472637,percentage
106758,106752,,reads,,7.0,unit
106758,106752,,relativeAbundance,,0.018565669424994696,percentage
106765,106759,,reads,,19.0,unit
106765,106759,,relativeAbundance,,0.09723146205414257,percentage
106772,106766,,reads,,22.0,unit
106772,106766,,relativeAbundance,,0.07849853707271819,percentage
106779,106773,,reads,,9.0,unit
106779,106773,,relativeAbundance,,0.013525495559128959,percentage
106786,106780,,reads,,15.0,unit
106786,106780,,relativeAbundance,,0.026430786580208625,percentage
106793,106787,,reads,,12.0,unit
106793,106787,,relativeAbundance,,0.035631569570639586,percentage
106800,106794,,reads,,15.0,unit
106800,106794,,relativeAbundance,,0.18717244821562265,percentage
106807,106801,,reads,,5.0,unit
106807,106801,,relativeAbundance,,0.009501909883886661,percentage
106814,106808,,reads,,171.0,unit
106814,106808,,relativeAbundance,,0.3431461080007224,percentage
106821,106815,,reads,,170.0,unit
106821,106815,,relativeAbundance,,0.32546474451017554,percentage
106828,106822,,reads,,34.0,unit
106828,106822,,relativeAbundance,,0.12131592093056448,percentage
106835,106829,,reads,,58.0,unit
106835,106829,,relativeAbundance,,0.08475938564059098,percentage
106842,106836,,reads,,69.0,unit
106842,106836,,relativeAbundance,,0.14432127170048106,percentage
106849,106843,,reads,,99.0,unit
106849,106843,,relativeAbundance,,0.31246054791061734,percentage
106856,106850,,reads,,402.0,unit
106856,106850,,relativeAbundance,,0.578367335194084,percentage
106863,106857,,reads,,10.0,unit
106863,106857,,relativeAbundance,,0.06036095853202149,percentage
106870,106864,,reads,,45.0,unit
106870,106864,,relativeAbundance,,0.048223241459128124,percentage
106877,106871,,reads,,6.0,unit
106877,106871,,relativeAbundance,,0.009951899154088572,percentage
106884,106878,,reads,,439.0,unit
106884,106878,,relativeAbundance,,1.3334548326347124,percentage
106891,106885,,reads,,12.0,unit
106891,106885,,relativeAbundance,,0.025703086512305354,percentage
106898,106892,,reads,,499.0,unit
106898,106892,,relativeAbundance,,2.0253267310658334,percentage
106905,106899,,reads,,27.0,unit
106905,106899,,relativeAbundance,,0.12577444449620348,percentage
106912,106906,,reads,,27.0,unit
106912,106906,,relativeAbundance,,0.06982698425013577,percentage
106919,106913,,reads,,13.0,unit
106919,106913,,relativeAbundance,,0.02488848046254284,percentage
106926,106920,,reads,,110.0,unit
106926,106920,,relativeAbundance,,0.2590856631415314,percentage
106933,106927,,reads,,51.0,unit
106933,106927,,relativeAbundance,,0.10667224430035557,percentage
106940,106934,,reads,,49.0,unit
106940,106934,,relativeAbundance,,0.26045819380215807,percentage
106947,106941,,reads,,17.0,unit
106947,106941,,relativeAbundance,,0.025494518678484127,percentage
106954,106948,,reads,,22.0,unit
106954,106948,,relativeAbundance,,0.09190792496971216,percentage
106961,106955,,reads,,8.0,unit
106961,106955,,relativeAbundance,,0.012133897559569853,percentage
106968,106962,,reads,,74.0,unit
106968,106962,,relativeAbundance,,0.29510288722284256,percentage
106975,106969,,reads,,104.0,unit
106975,106969,,relativeAbundance,,0.20926816508038715,percentage
106982,106976,,reads,,441.0,unit
106982,106976,,relativeAbundance,,1.345948420570731,percentage
106989,106983,,reads,,8.0,unit
106989,106983,,relativeAbundance,,0.060441220912662436,percentage
106996,106990,,reads,,274.0,unit
106996,106990,,relativeAbundance,,0.4916650218019344,percentage
107003,106997,,reads,,731.0,unit
107003,106997,,relativeAbundance,,0.9723460008779047,percentage
107010,107004,,reads,,7.0,unit
107010,107004,,relativeAbundance,,0.027936305224089075,percentage
107017,107011,,reads,,143.0,unit
107017,107011,,relativeAbundance,,0.430800747122974,percentage
107024,107018,,reads,,18.0,unit
107024,107018,,relativeAbundance,,0.056811008711021335,percentage
107031,107025,,reads,,53.0,unit
107031,107025,,relativeAbundance,,0.07994810915179582,percentage
107038,107032,,reads,,194.0,unit
107038,107032,,relativeAbundance,,0.5692321234705554,percentage
107045,107039,,reads,,198.0,unit
107045,107039,,relativeAbundance,,0.7334963325183375,percentage
107052,107046,,reads,,15.0,unit
107052,107046,,relativeAbundance,,0.117407639323732,percentage
107059,107053,,reads,,459.0,unit
107059,107053,,relativeAbundance,,1.4981884649280282,percentage
107066,107060,,reads,,53.0,unit
107066,107060,,relativeAbundance,,0.14250759592374498,percentage
107073,107067,,reads,,7.0,unit
107073,107067,,relativeAbundance,,0.021366216958671632,percentage
107080,107074,,reads,,518.0,unit
107080,107074,,relativeAbundance,,2.1640138697414044,percentage
107087,107081,,reads,,43.0,unit
107087,107081,,relativeAbundance,,0.06283885487147262,percentage
107094,107088,,reads,,385.0,unit
107094,107088,,relativeAbundance,,0.5972140353054323,percentage
107101,107095,,reads,,59.0,unit
107101,107095,,relativeAbundance,,0.11010749477455957,percentage
107108,107102,,reads,,19.0,unit
107108,107102,,relativeAbundance,,0.021154831095374887,percentage
107115,107109,,reads,,283.0,unit
107115,107109,,relativeAbundance,,0.8628574913104458,percentage
107122,107116,,reads,,237.0,unit
107122,107116,,relativeAbundance,,0.3575038088485964,percentage
107129,107123,,reads,,66.0,unit
107129,107123,,relativeAbundance,,0.1936562894281271,percentage
107136,107130,,reads,,10.0,unit
107136,107130,,relativeAbundance,,0.019144984971186798,percentage
107143,107137,,reads,,275.0,unit
107143,107137,,relativeAbundance,,0.40018044500065486,percentage
107150,107144,,reads,,345.0,unit
107150,107144,,relativeAbundance,,0.7216063585024054,percentage
107157,107151,,reads,,8.0,unit
107157,107151,,relativeAbundance,,0.009344266124699232,percentage
107164,107158,,reads,,44.0,unit
107164,107158,,relativeAbundance,,0.07263842572720969,percentage
107171,107165,,reads,,328.0,unit
107171,107165,,relativeAbundance,,0.6017796532428218,percentage
107178,107172,,reads,,171.0,unit
107178,107172,,relativeAbundance,,0.18421761378938864,percentage
107185,107179,,reads,,4.0,unit
107185,107179,,relativeAbundance,,0.013681294250436092,percentage
107192,107186,,reads,,11.0,unit
107192,107186,,relativeAbundance,,0.042957003944234,percentage
107199,107193,,reads,,61.0,unit
107199,107193,,relativeAbundance,,0.3005814526461023,percentage
107206,107200,,reads,,6.0,unit
107206,107200,,relativeAbundance,,0.03070467222762397,percentage
107213,107207,,reads,,203.0,unit
107213,107207,,relativeAbundance,,0.424597364568082,percentage
107220,107214,,reads,,6.0,unit
107220,107214,,relativeAbundance,,0.010572314632083451,percentage
107227,107221,,reads,,48.0,unit
107227,107221,,relativeAbundance,,0.08014425966740132,percentage
107234,107228,,reads,,12.0,unit
107234,107228,,relativeAbundance,,0.03418803418803419,percentage
107241,107235,,reads,,8.0,unit
107241,107235,,relativeAbundance,,0.016424743876650175,percentage
107248,107242,,reads,,15.0,unit
107248,107242,,relativeAbundance,,0.020984597305577706,percentage
107255,107249,,reads,,67.0,unit
107255,107249,,relativeAbundance,,0.19926835796924725,percentage
107262,107256,,reads,,49.0,unit
107262,107256,,relativeAbundance,,0.1625315112113573,percentage
107269,107263,,reads,,33.0,unit
107269,107263,,relativeAbundance,,0.03854509776438433,percentage
107276,107270,,reads,,103.0,unit
107276,107270,,relativeAbundance,,0.41106277686873927,percentage
107283,107277,,reads,,14.0,unit
107283,107277,,relativeAbundance,,0.04465424853278898,percentage
107290,107284,,reads,,25.0,unit
107290,107284,,relativeAbundance,,0.06610958324518722,percentage
107297,107291,,reads,,8.0,unit
107297,107291,,relativeAbundance,,0.040939562970165294,percentage
107304,107298,,reads,,96.0,unit
107304,107298,,relativeAbundance,,0.19264342905303714,percentage
107311,107305,,reads,,32.0,unit
107311,107305,,relativeAbundance,,0.24176488365064974,percentage
107318,107312,,reads,,17.0,unit
107318,107312,,relativeAbundance,,0.02401638765275129,percentage
107325,107319,,reads,,38.0,unit
107325,107319,,relativeAbundance,,0.0681871198119471,percentage
107332,107326,,reads,,117.0,unit
