digitalEntityID,digitalEntityType,accessURI,webStatement
135060,sequence,,
135067,sequence,,
135074,sequence,,
135081,sequence,,
135088,sequence,,
135095,sequence,,
135102,sequence,,
135109,sequence,,
135116,sequence,,
135123,sequence,,
135130,sequence,,
135137,sequence,,
135144,sequence,,
135151,sequence,,
135158,sequence,,
135165,sequence,,
135172,sequence,,
135179,sequence,,
135186,sequence,,
135193,sequence,,
135200,sequence,,
135207,sequence,,
135214,sequence,,
135221,sequence,,
135228,sequence,,
135235,sequence,,
135242,sequence,,
135249,sequence,,
135256,sequence,,
135263,sequence,,
135270,sequence,,
135277,sequence,,
135284,sequence,,
135291,sequence,,
135298,sequence,,
135305,sequence,,
135312,sequence,,
135319,sequence,,
135326,sequence,,
135333,sequence,,
135340,sequence,,
135347,sequence,,
135354,sequence,,
135361,sequence,,
135368,sequence,,
135375,sequence,,
135382,sequence,,
135389,sequence,,
135396,sequence,,
135403,sequence,,
135410,sequence,,
135417,sequence,,
135424,sequence,,
135431,sequence,,
135438,sequence,,
135445,sequence,,
135452,sequence,,
135459,sequence,,
135466,sequence,,
135473,sequence,,
135480,sequence,,
135487,sequence,,
135494,sequence,,
135501,sequence,,
135508,sequence,,
135515,sequence,,
135522,sequence,,
135529,sequence,,
135536,sequence,,
135543,sequence,,
135550,sequence,,
135557,sequence,,
135564,sequence,,
135571,sequence,,
135578,sequence,,
135585,sequence,,
135592,sequence,,
135599,sequence,,
135606,sequence,,
135613,sequence,,
135620,sequence,,
135627,sequence,,
135634,sequence,,
135641,sequence,,
135648,sequence,,
135655,sequence,,
135662,sequence,,
135669,sequence,,
135676,sequence,,
135683,sequence,,
135690,sequence,,
135697,sequence,,
135704,sequence,,
135711,sequence,,
135718,sequence,,
135725,sequence,,
135732,sequence,,
135739,sequence,,
135746,sequence,,
135753,sequence,,
135760,sequence,,
135767,sequence,,
135774,sequence,,
135781,sequence,,
135788,sequence,,
135795,sequence,,
135802,sequence,,
135809,sequence,,
135816,sequence,,
135823,sequence,,
135830,sequence,,
135837,sequence,,
135844,sequence,,
135851,sequence,,
135858,sequence,,
135865,sequence,,
135872,sequence,,
135879,sequence,,
135886,sequence,,
135893,sequence,,
135900,sequence,,
135907,sequence,,
135914,sequence,,
135921,sequence,,
135928,sequence,,
135935,sequence,,
135942,sequence,,
135949,sequence,,
135956,sequence,,
135963,sequence,,
135970,sequence,,
135977,sequence,,
135984,sequence,,
135991,sequence,,
135998,sequence,,
136005,sequence,,
136012,sequence,,
136019,sequence,,
136026,sequence,,
136033,sequence,,
136040,sequence,,
136047,sequence,,
136054,sequence,,
136061,sequence,,
136068,sequence,,
136075,sequence,,
136082,sequence,,
136089,sequence,,
136096,sequence,,
136103,sequence,,
136110,sequence,,
136117,sequence,,
136124,sequence,,
136131,sequence,,
136138,sequence,,
136145,sequence,,
136152,sequence,,
136159,sequence,,
136166,sequence,,
136173,sequence,,
136180,sequence,,
136187,sequence,,
136194,sequence,,
136201,sequence,,
136208,sequence,,
136215,sequence,,
136222,sequence,,
136229,sequence,,
136236,sequence,,
136243,sequence,,
136250,sequence,,
136257,sequence,,
136264,sequence,,
136271,sequence,,
136278,sequence,,
136285,sequence,,
136292,sequence,,
136299,sequence,,
136306,sequence,,
136313,sequence,,
136320,sequence,,
136327,sequence,,
136334,sequence,,
136341,sequence,,
136348,sequence,,
136355,sequence,,
136362,sequence,,
136369,sequence,,
136376,sequence,,
136383,sequence,,
136390,sequence,,
136397,sequence,,
136404,sequence,,
136411,sequence,,
136418,sequence,,
136425,sequence,,
136432,sequence,,
136439,sequence,,
136446,sequence,,
136453,sequence,,
136460,sequence,,
136467,sequence,,
136474,sequence,,
136481,sequence,,
136488,sequence,,
136495,sequence,,
136502,sequence,,
136509,sequence,,
136516,sequence,,
136523,sequence,,
136530,sequence,,
136537,sequence,,
136544,sequence,,
136551,sequence,,
136558,sequence,,
136565,sequence,,
136572,sequence,,
136579,sequence,,
136586,sequence,,
136593,sequence,,
136600,sequence,,
136607,sequence,,
136614,sequence,,
136621,sequence,,
136628,sequence,,
136635,sequence,,
136642,sequence,,
136649,sequence,,
136656,sequence,,
136663,sequence,,
136670,sequence,,
136677,sequence,,
136684,sequence,,
136691,sequence,,
136698,sequence,,
136705,sequence,,
136712,sequence,,
136719,sequence,,
136726,sequence,,
136733,sequence,,
136740,sequence,,
136747,sequence,,
136754,sequence,,
136761,sequence,,
136768,sequence,,
136775,sequence,,
136782,sequence,,
136789,sequence,,
136796,sequence,,
136803,sequence,,
136810,sequence,,
136817,sequence,,
136824,sequence,,
136831,sequence,,
136838,sequence,,
136845,sequence,,
136852,sequence,,
136859,sequence,,
136866,sequence,,
136873,sequence,,
136880,sequence,,
136887,sequence,,
136894,sequence,,
136901,sequence,,
136908,sequence,,
136915,sequence,,
136922,sequence,,
136929,sequence,,
136936,sequence,,
136943,sequence,,
136950,sequence,,
136957,sequence,,
136964,sequence,,
136971,sequence,,
136978,sequence,,
136985,sequence,,
136992,sequence,,
136999,sequence,,
137006,sequence,,
137013,sequence,,
137020,sequence,,
137027,sequence,,
137034,sequence,,
137041,sequence,,
137048,sequence,,
137055,sequence,,
137062,sequence,,
137069,sequence,,
137076,sequence,,
137083,sequence,,
137090,sequence,,
137097,sequence,,
137104,sequence,,
137111,sequence,,
137118,sequence,,
137125,sequence,,
137132,sequence,,
137139,sequence,,
137146,sequence,,
137153,sequence,,
137160,sequence,,
137167,sequence,,
137174,sequence,,
137181,sequence,,
137188,sequence,,
137195,sequence,,
137202,sequence,,
137209,sequence,,
137216,sequence,,
137223,sequence,,
137230,sequence,,
137237,sequence,,
137244,sequence,,
137251,sequence,,
137258,sequence,,
137265,sequence,,
137272,sequence,,
137279,sequence,,
137286,sequence,,
137293,sequence,,
137300,sequence,,
137307,sequence,,
137314,sequence,,
137321,sequence,,
137328,sequence,,
137335,sequence,,
137342,sequence,,
137349,sequence,,
137356,sequence,,
137363,sequence,,
137370,sequence,,
137377,sequence,,
137384,sequence,,
137391,sequence,,
137398,sequence,,
137405,sequence,,
137412,sequence,,
137419,sequence,,
137426,sequence,,
137433,sequence,,
137440,sequence,,
137447,sequence,,
137454,sequence,,
137461,sequence,,
137468,sequence,,
137475,sequence,,
137482,sequence,,
137489,sequence,,
137496,sequence,,
137503,sequence,,
137510,sequence,,
137517,sequence,,
137524,sequence,,
137531,sequence,,
137538,sequence,,
137545,sequence,,
137552,sequence,,
137559,sequence,,
137566,sequence,,
137573,sequence,,
137580,sequence,,
137587,sequence,,
137594,sequence,,
137601,sequence,,
137608,sequence,,
137615,sequence,,
137622,sequence,,
137629,sequence,,
137636,sequence,,
137643,sequence,,
137650,sequence,,
137657,sequence,,
137664,sequence,,
137671,sequence,,
137678,sequence,,
137685,sequence,,
137692,sequence,,
137699,sequence,,
137706,sequence,,
137713,sequence,,
137720,sequence,,
137727,sequence,,
137734,sequence,,
137741,sequence,,
137748,sequence,,
137755,sequence,,
137762,sequence,,
137769,sequence,,
137776,sequence,,
137783,sequence,,
137790,sequence,,
137797,sequence,,
137804,sequence,,
137811,sequence,,
137818,sequence,,
137825,sequence,,
137832,sequence,,
137839,sequence,,
137846,sequence,,
137853,sequence,,
137860,sequence,,
137867,sequence,,
137874,sequence,,
137881,sequence,,
137888,sequence,,
137895,sequence,,
137902,sequence,,
137909,sequence,,
137916,sequence,,
137923,sequence,,
137930,sequence,,
137937,sequence,,
137944,sequence,,
137951,sequence,,
137958,sequence,,
137965,sequence,,
137972,sequence,,
137979,sequence,,
137986,sequence,,
137993,sequence,,
138000,sequence,,
138007,sequence,,
138014,sequence,,
138021,sequence,,
138028,sequence,,
138035,sequence,,
138042,sequence,,
138049,sequence,,
138056,sequence,,
138063,sequence,,
138070,sequence,,
138077,sequence,,
138084,sequence,,
138091,sequence,,
138098,sequence,,
138105,sequence,,
138112,sequence,,
138119,sequence,,
138126,sequence,,
138133,sequence,,
138140,sequence,,
138147,sequence,,
138154,sequence,,
138161,sequence,,
138168,sequence,,
138175,sequence,,
138182,sequence,,
138189,sequence,,
138196,sequence,,
138203,sequence,,
138210,sequence,,
138217,sequence,,
138224,sequence,,
138231,sequence,,
138238,sequence,,
138245,sequence,,
138252,sequence,,
138259,sequence,,
138266,sequence,,
138273,sequence,,
138280,sequence,,
138287,sequence,,
138294,sequence,,
138301,sequence,,
138308,sequence,,
138315,sequence,,
138322,sequence,,
138329,sequence,,
138336,sequence,,
138343,sequence,,
138350,sequence,,
138357,sequence,,
138364,sequence,,
138371,sequence,,
138378,sequence,,
138385,sequence,,
138392,sequence,,
138399,sequence,,
138406,sequence,,
138413,sequence,,
138420,sequence,,
138427,sequence,,
138434,sequence,,
138441,sequence,,
138448,sequence,,
138455,sequence,,
138462,sequence,,
138469,sequence,,
138476,sequence,,
138483,sequence,,
138490,sequence,,
138497,sequence,,
138504,sequence,,
138511,sequence,,
138518,sequence,,
138525,sequence,,
138532,sequence,,
138539,sequence,,
138546,sequence,,
138553,sequence,,
138560,sequence,,
138567,sequence,,
138574,sequence,,
138581,sequence,,
138588,sequence,,
138595,sequence,,
138602,sequence,,
138609,sequence,,
138616,sequence,,
138623,sequence,,
138630,sequence,,
138637,sequence,,
138644,sequence,,
138651,sequence,,
138658,sequence,,
138665,sequence,,
138672,sequence,,
138679,sequence,,
138686,sequence,,
138693,sequence,,
138700,sequence,,
138707,sequence,,
138714,sequence,,
138721,sequence,,
138728,sequence,,
138735,sequence,,
138742,sequence,,
138749,sequence,,
138756,sequence,,
138763,sequence,,
138770,sequence,,
138777,sequence,,
138784,sequence,,
138791,sequence,,
138798,sequence,,
138805,sequence,,
138812,sequence,,
138819,sequence,,
138826,sequence,,
138833,sequence,,
138840,sequence,,
138847,sequence,,
138854,sequence,,
138861,sequence,,
138868,sequence,,
138875,sequence,,
138882,sequence,,
138889,sequence,,
138896,sequence,,
138903,sequence,,
138910,sequence,,
138917,sequence,,
138924,sequence,,
138931,sequence,,
138938,sequence,,
138945,sequence,,
138952,sequence,,
138959,sequence,,
138966,sequence,,
138973,sequence,,
138980,sequence,,
138987,sequence,,
138994,sequence,,
139001,sequence,,
139008,sequence,,
139015,sequence,,
139022,sequence,,
139029,sequence,,
139036,sequence,,
139043,sequence,,
139050,sequence,,
139057,sequence,,
139064,sequence,,
139071,sequence,,
139078,sequence,,
139085,sequence,,
139092,sequence,,
139099,sequence,,
139106,sequence,,
139113,sequence,,
139120,sequence,,
139127,sequence,,
139134,sequence,,
139141,sequence,,
139148,sequence,,
139155,sequence,,
139162,sequence,,
139169,sequence,,
139176,sequence,,
139183,sequence,,
139190,sequence,,
139197,sequence,,
139204,sequence,,
139211,sequence,,
139218,sequence,,
139225,sequence,,
139232,sequence,,
139239,sequence,,
139246,sequence,,
139253,sequence,,
139260,sequence,,
139267,sequence,,
139274,sequence,,
139281,sequence,,
139288,sequence,,
139295,sequence,,
139302,sequence,,
139309,sequence,,
139316,sequence,,
139323,sequence,,
139330,sequence,,
139337,sequence,,
139344,sequence,,
139351,sequence,,
139358,sequence,,
139365,sequence,,
139372,sequence,,
139379,sequence,,
139386,sequence,,
139393,sequence,,
139400,sequence,,
139407,sequence,,
139414,sequence,,
139421,sequence,,
139428,sequence,,
139435,sequence,,
139442,sequence,,
139449,sequence,,
139456,sequence,,
139463,sequence,,
139470,sequence,,
139477,sequence,,
139484,sequence,,
139491,sequence,,
139498,sequence,,
139505,sequence,,
139512,sequence,,
139519,sequence,,
139526,sequence,,
139533,sequence,,
139540,sequence,,
139547,sequence,,
139554,sequence,,
139561,sequence,,
139568,sequence,,
139575,sequence,,
139582,sequence,,
139589,sequence,,
139596,sequence,,
139603,sequence,,
139610,sequence,,
139617,sequence,,
139624,sequence,,
139631,sequence,,
139638,sequence,,
139645,sequence,,
139652,sequence,,
139659,sequence,,
139666,sequence,,
139673,sequence,,
139680,sequence,,
139687,sequence,,
139694,sequence,,
139701,sequence,,
139708,sequence,,
139715,sequence,,
139722,sequence,,
139729,sequence,,
139736,sequence,,
139743,sequence,,
139750,sequence,,
139757,sequence,,
139764,sequence,,
139771,sequence,,
139778,sequence,,
139785,sequence,,
139792,sequence,,
139799,sequence,,
139806,sequence,,
139813,sequence,,
139820,sequence,,
139827,sequence,,
139834,sequence,,
139841,sequence,,
139848,sequence,,
139855,sequence,,
139862,sequence,,
139869,sequence,,
139876,sequence,,
139883,sequence,,
139890,sequence,,
139897,sequence,,
139904,sequence,,
139911,sequence,,
139918,sequence,,
139925,sequence,,
139932,sequence,,
139939,sequence,,
139946,sequence,,
139953,sequence,,
139960,sequence,,
139967,sequence,,
139974,sequence,,
139981,sequence,,
139988,sequence,,
139995,sequence,,
140002,sequence,,
140009,sequence,,
140016,sequence,,
140023,sequence,,
140030,sequence,,
140037,sequence,,
140044,sequence,,
140051,sequence,,
140058,sequence,,
140065,sequence,,
140072,sequence,,
140079,sequence,,
140086,sequence,,
140093,sequence,,
140100,sequence,,
140107,sequence,,
140114,sequence,,
140121,sequence,,
140128,sequence,,
140135,sequence,,
140142,sequence,,
140149,sequence,,
140156,sequence,,
140163,sequence,,
140170,sequence,,
140177,sequence,,
140184,sequence,,
140191,sequence,,
140198,sequence,,
140205,sequence,,
140212,sequence,,
140219,sequence,,
140226,sequence,,
140233,sequence,,
140240,sequence,,
140247,sequence,,
140254,sequence,,
140261,sequence,,
140268,sequence,,
140275,sequence,,
140282,sequence,,
140289,sequence,,
140296,sequence,,
140303,sequence,,
140310,sequence,,
140317,sequence,,
140324,sequence,,
140331,sequence,,
140338,sequence,,
140345,sequence,,
140352,sequence,,
140359,sequence,,
140366,sequence,,
140373,sequence,,
140380,sequence,,
140387,sequence,,
140394,sequence,,
140401,sequence,,
140408,sequence,,
140415,sequence,,
140422,sequence,,
140429,sequence,,
140436,sequence,,
140443,sequence,,
140450,sequence,,
140457,sequence,,
140464,sequence,,
140471,sequence,,
140478,sequence,,
140485,sequence,,
140492,sequence,,
140499,sequence,,
140506,sequence,,
140513,sequence,,
140520,sequence,,
140527,sequence,,
140534,sequence,,
140541,sequence,,
140548,sequence,,
140555,sequence,,
140562,sequence,,
140569,sequence,,
140576,sequence,,
140583,sequence,,
140590,sequence,,
140597,sequence,,
140604,sequence,,
140611,sequence,,
140618,sequence,,
140625,sequence,,
140632,sequence,,
140639,sequence,,
140646,sequence,,
140653,sequence,,
140660,sequence,,
140667,sequence,,
140674,sequence,,
140681,sequence,,
140688,sequence,,
140695,sequence,,
140702,sequence,,
140709,sequence,,
140716,sequence,,
140723,sequence,,
140730,sequence,,
140737,sequence,,
140744,sequence,,
140751,sequence,,
140758,sequence,,
140765,sequence,,
140772,sequence,,
140779,sequence,,
140786,sequence,,
140793,sequence,,
140800,sequence,,
140807,sequence,,
140814,sequence,,
140821,sequence,,
140828,sequence,,
140835,sequence,,
140842,sequence,,
140849,sequence,,
140856,sequence,,
140863,sequence,,
140870,sequence,,
140877,sequence,,
140884,sequence,,
140891,sequence,,
140898,sequence,,
140905,sequence,,
140912,sequence,,
140919,sequence,,
140926,sequence,,
140933,sequence,,
140940,sequence,,
140947,sequence,,
140954,sequence,,
140961,sequence,,
140968,sequence,,
140975,sequence,,
140982,sequence,,
140989,sequence,,
140996,sequence,,
141003,sequence,,
141010,sequence,,
141017,sequence,,
141024,sequence,,
141031,sequence,,
141038,sequence,,
141045,sequence,,
141052,sequence,,
141059,sequence,,
141066,sequence,,
141073,sequence,,
141080,sequence,,
141087,sequence,,
141094,sequence,,
141101,sequence,,
141108,sequence,,
141115,sequence,,
141122,sequence,,
141129,sequence,,
141136,sequence,,
141143,sequence,,
141150,sequence,,
141157,sequence,,
141164,sequence,,
141171,sequence,,
141178,sequence,,
141185,sequence,,
141192,sequence,,
141199,sequence,,
141206,sequence,,
141213,sequence,,
141220,sequence,,
141227,sequence,,
141234,sequence,,
141241,sequence,,
141248,sequence,,
141255,sequence,,
141262,sequence,,
141269,sequence,,
141276,sequence,,
141283,sequence,,
141290,sequence,,
141297,sequence,,
141304,sequence,,
141311,sequence,,
141318,sequence,,
141325,sequence,,
141332,sequence,,
141339,sequence,,
141346,sequence,,
141353,sequence,,
141360,sequence,,
141367,sequence,,
141374,sequence,,
141381,sequence,,
141388,sequence,,
141395,sequence,,
141402,sequence,,
141409,sequence,,
141416,sequence,,
141423,sequence,,
141430,sequence,,
141437,sequence,,
141444,sequence,,
141451,sequence,,
141458,sequence,,
141465,sequence,,
141472,sequence,,
141479,sequence,,
141486,sequence,,
141493,sequence,,
141500,sequence,,
141507,sequence,,
141514,sequence,,
141521,sequence,,
141528,sequence,,
141535,sequence,,
141542,sequence,,
141549,sequence,,
141556,sequence,,
141563,sequence,,
141570,sequence,,
141577,sequence,,
141584,sequence,,
141591,sequence,,
141598,sequence,,
141605,sequence,,
141612,sequence,,
141619,sequence,,
141626,sequence,,
141633,sequence,,
141640,sequence,,
141647,sequence,,
141654,sequence,,
141661,sequence,,
141668,sequence,,
141675,sequence,,
141682,sequence,,
141689,sequence,,
141696,sequence,,
141703,sequence,,
141710,sequence,,
141717,sequence,,
141724,sequence,,
141731,sequence,,
141738,sequence,,
141745,sequence,,
141752,sequence,,
141759,sequence,,
141766,sequence,,
141773,sequence,,
141780,sequence,,
141787,sequence,,
141794,sequence,,
141801,sequence,,
141808,sequence,,
141815,sequence,,
141822,sequence,,
141829,sequence,,
141836,sequence,,
141843,sequence,,
141850,sequence,,
141857,sequence,,
141864,sequence,,
141871,sequence,,
141878,sequence,,
141885,sequence,,
141892,sequence,,
141899,sequence,,
141906,sequence,,
141913,sequence,,
141920,sequence,,
141927,sequence,,
141934,sequence,,
141941,sequence,,
141948,sequence,,
141955,sequence,,
141962,sequence,,
141969,sequence,,
141976,sequence,,
141983,sequence,,
141990,sequence,,
141997,sequence,,
142004,sequence,,
142011,sequence,,
142018,sequence,,
142025,sequence,,
142032,sequence,,
142039,sequence,,
142046,sequence,,
142053,sequence,,
142060,sequence,,
142067,sequence,,
142074,sequence,,
142081,sequence,,
142088,sequence,,
142095,sequence,,
142102,sequence,,
142109,sequence,,
142116,sequence,,
142123,sequence,,
142130,sequence,,
142137,sequence,,
142144,sequence,,
142151,sequence,,
142158,sequence,,
142165,sequence,,
142172,sequence,,
142179,sequence,,
142186,sequence,,
142193,sequence,,
142200,sequence,,
142207,sequence,,
142214,sequence,,
142221,sequence,,
142228,sequence,,
142235,sequence,,
142242,sequence,,
142249,sequence,,
142256,sequence,,
142263,sequence,,
142270,sequence,,
142277,sequence,,
142284,sequence,,
142291,sequence,,
142298,sequence,,
142305,sequence,,
142312,sequence,,
142319,sequence,,
142326,sequence,,
142333,sequence,,
142340,sequence,,
142347,sequence,,
142354,sequence,,
142361,sequence,,
142368,sequence,,
142375,sequence,,
142382,sequence,,
142389,sequence,,
142396,sequence,,
142403,sequence,,
142410,sequence,,
142417,sequence,,
142424,sequence,,
142431,sequence,,
142438,sequence,,
142445,sequence,,
142452,sequence,,
142459,sequence,,
142466,sequence,,
142473,sequence,,
142480,sequence,,
142487,sequence,,
142494,sequence,,
142501,sequence,,
142508,sequence,,
142515,sequence,,
142522,sequence,,
142529,sequence,,
142536,sequence,,
142543,sequence,,
142550,sequence,,
142557,sequence,,
142564,sequence,,
142571,sequence,,
142578,sequence,,
142585,sequence,,
142592,sequence,,
142599,sequence,,
142606,sequence,,
142613,sequence,,
142620,sequence,,
142627,sequence,,
142634,sequence,,
142641,sequence,,
142648,sequence,,
142655,sequence,,
142662,sequence,,
142669,sequence,,
142676,sequence,,
142683,sequence,,
142690,sequence,,
142697,sequence,,
142704,sequence,,
142711,sequence,,
142718,sequence,,
142725,sequence,,
142732,sequence,,
142739,sequence,,
142746,sequence,,
142753,sequence,,
142760,sequence,,
142767,sequence,,
142774,sequence,,
142781,sequence,,
142788,sequence,,
142795,sequence,,
142802,sequence,,
142809,sequence,,
142816,sequence,,
142823,sequence,,
142830,sequence,,
142837,sequence,,
142844,sequence,,
142851,sequence,,
142858,sequence,,
142865,sequence,,
142872,sequence,,
142879,sequence,,
142886,sequence,,
142893,sequence,,
142900,sequence,,
142907,sequence,,
142914,sequence,,
142921,sequence,,
142928,sequence,,
142935,sequence,,
142942,sequence,,
142949,sequence,,
142956,sequence,,
142963,sequence,,
142970,sequence,,
142977,sequence,,
142984,sequence,,
142991,sequence,,
142998,sequence,,
143005,sequence,,
143012,sequence,,
143019,sequence,,
143026,sequence,,
143033,sequence,,
143040,sequence,,
143047,sequence,,
143054,sequence,,
143061,sequence,,
143068,sequence,,
143075,sequence,,
143082,sequence,,
143089,sequence,,
143096,sequence,,
143103,sequence,,
143110,sequence,,
143117,sequence,,
143124,sequence,,
143131,sequence,,
143138,sequence,,
143145,sequence,,
143152,sequence,,
143159,sequence,,
143166,sequence,,
143173,sequence,,
143180,sequence,,
143187,sequence,,
143194,sequence,,
143201,sequence,,
143208,sequence,,
143215,sequence,,
143222,sequence,,
143229,sequence,,
143236,sequence,,
143243,sequence,,
143250,sequence,,
143257,sequence,,
143264,sequence,,
143271,sequence,,
143278,sequence,,
143285,sequence,,
143292,sequence,,
143299,sequence,,
143306,sequence,,
143313,sequence,,
143320,sequence,,
143327,sequence,,
143334,sequence,,
143341,sequence,,
143348,sequence,,
143355,sequence,,
143362,sequence,,
143369,sequence,,
143376,sequence,,
143383,sequence,,
143390,sequence,,
143397,sequence,,
143404,sequence,,
143411,sequence,,
143418,sequence,,
143425,sequence,,
143432,sequence,,
143439,sequence,,
143446,sequence,,
143453,sequence,,
143460,sequence,,
143467,sequence,,
143474,sequence,,
143481,sequence,,
143488,sequence,,
143495,sequence,,
143502,sequence,,
143509,sequence,,
143516,sequence,,
143523,sequence,,
143530,sequence,,
143537,sequence,,
143544,sequence,,
143551,sequence,,
143558,sequence,,
143565,sequence,,
143572,sequence,,
143579,sequence,,
143586,sequence,,
143593,sequence,,
143600,sequence,,
143607,sequence,,
143614,sequence,,
143621,sequence,,
143628,sequence,,
143635,sequence,,
143642,sequence,,
143649,sequence,,
143656,sequence,,
143663,sequence,,
143670,sequence,,
143677,sequence,,
143684,sequence,,
143691,sequence,,
143698,sequence,,
143705,sequence,,
143712,sequence,,
143719,sequence,,
143726,sequence,,
143733,sequence,,
143740,sequence,,
143747,sequence,,
143754,sequence,,
143761,sequence,,
143768,sequence,,
143775,sequence,,
143782,sequence,,
143789,sequence,,
143796,sequence,,
143803,sequence,,
143810,sequence,,
143817,sequence,,
143824,sequence,,
143831,sequence,,
143838,sequence,,
143845,sequence,,
143852,sequence,,
143859,sequence,,
143866,sequence,,
143873,sequence,,
143880,sequence,,
143887,sequence,,
143894,sequence,,
143901,sequence,,
143908,sequence,,
143915,sequence,,
143922,sequence,,
143929,sequence,,
143936,sequence,,
143943,sequence,,
143950,sequence,,
143957,sequence,,
143964,sequence,,
143971,sequence,,
143978,sequence,,
143985,sequence,,
143992,sequence,,
143999,sequence,,
144006,sequence,,
144013,sequence,,
144020,sequence,,
144027,sequence,,
144034,sequence,,
144041,sequence,,
144048,sequence,,
144055,sequence,,
144062,sequence,,
144069,sequence,,
144076,sequence,,
144083,sequence,,
144090,sequence,,
144097,sequence,,
144104,sequence,,
144111,sequence,,
144118,sequence,,
144125,sequence,,
144132,sequence,,
144139,sequence,,
144146,sequence,,
144153,sequence,,
144160,sequence,,
144167,sequence,,
144174,sequence,,
144181,sequence,,
144188,sequence,,
144195,sequence,,
144202,sequence,,
144209,sequence,,
144216,sequence,,
144223,sequence,,
144230,sequence,,
144237,sequence,,
144244,sequence,,
144251,sequence,,
144258,sequence,,
144265,sequence,,
144272,sequence,,
144279,sequence,,
144286,sequence,,
144293,sequence,,
144300,sequence,,
144307,sequence,,
144314,sequence,,
144321,sequence,,
144328,sequence,,
144335,sequence,,
144342,sequence,,
144349,sequence,,
144356,sequence,,
144363,sequence,,
144370,sequence,,
144377,sequence,,
144384,sequence,,
144391,sequence,,
144398,sequence,,
144405,sequence,,
144412,sequence,,
144419,sequence,,
144426,sequence,,
144433,sequence,,
144440,sequence,,
144447,sequence,,
144454,sequence,,
144461,sequence,,
144468,sequence,,
144475,sequence,,
144482,sequence,,
144489,sequence,,
144496,sequence,,
144503,sequence,,
144510,sequence,,
144517,sequence,,
144524,sequence,,
144531,sequence,,
144538,sequence,,
144545,sequence,,
144552,sequence,,
144559,sequence,,
144566,sequence,,
144573,sequence,,
144580,sequence,,
144587,sequence,,
144594,sequence,,
144601,sequence,,
144608,sequence,,
144615,sequence,,
144622,sequence,,
144629,sequence,,
144636,sequence,,
144643,sequence,,
144650,sequence,,
144657,sequence,,
144664,sequence,,
144671,sequence,,
144678,sequence,,
144685,sequence,,
144692,sequence,,
144699,sequence,,
144706,sequence,,
144713,sequence,,
144720,sequence,,
144727,sequence,,
144734,sequence,,
144741,sequence,,
144748,sequence,,
144755,sequence,,
144762,sequence,,
144769,sequence,,
144776,sequence,,
144783,sequence,,
144790,sequence,,
144797,sequence,,
144804,sequence,,
144811,sequence,,
144818,sequence,,
144825,sequence,,
144832,sequence,,
144839,sequence,,
144846,sequence,,
144853,sequence,,
144860,sequence,,
144867,sequence,,
144874,sequence,,
144881,sequence,,
144888,sequence,,
144895,sequence,,
144902,sequence,,
144909,sequence,,
144916,sequence,,
144923,sequence,,
144930,sequence,,
144937,sequence,,
144944,sequence,,
144951,sequence,,
144958,sequence,,
144965,sequence,,
144972,sequence,,
144979,sequence,,
144986,sequence,,
144993,sequence,,
145000,sequence,,
145007,sequence,,
145014,sequence,,
145021,sequence,,
145028,sequence,,
145035,sequence,,
145042,sequence,,
145049,sequence,,
145056,sequence,,
145063,sequence,,
145070,sequence,,
145077,sequence,,
145084,sequence,,
145091,sequence,,
145098,sequence,,
145105,sequence,,
145112,sequence,,
145119,sequence,,
145126,sequence,,
145133,sequence,,
145140,sequence,,
145147,sequence,,
145154,sequence,,
145161,sequence,,
145168,sequence,,
145175,sequence,,
145182,sequence,,
145189,sequence,,
145196,sequence,,
145203,sequence,,
145210,sequence,,
145217,sequence,,
145224,sequence,,
145231,sequence,,
145238,sequence,,
145245,sequence,,
145252,sequence,,
145259,sequence,,
145266,sequence,,
145273,sequence,,
145280,sequence,,
145287,sequence,,
145294,sequence,,
145301,sequence,,
145308,sequence,,
145315,sequence,,
145322,sequence,,
145329,sequence,,
145336,sequence,,
145343,sequence,,
145350,sequence,,
145357,sequence,,
145364,sequence,,
145371,sequence,,
145378,sequence,,
145385,sequence,,
145392,sequence,,
145399,sequence,,
145406,sequence,,
145413,sequence,,
145420,sequence,,
145427,sequence,,
145434,sequence,,
145441,sequence,,
145448,sequence,,
145455,sequence,,
145462,sequence,,
145469,sequence,,
145476,sequence,,
145483,sequence,,
145490,sequence,,
145497,sequence,,
145504,sequence,,
145511,sequence,,
145518,sequence,,
145525,sequence,,
145532,sequence,,
145539,sequence,,
145546,sequence,,
145553,sequence,,
145560,sequence,,
145567,sequence,,
145574,sequence,,
145581,sequence,,
145588,sequence,,
145595,sequence,,
145602,sequence,,
145609,sequence,,
145616,sequence,,
145623,sequence,,
145630,sequence,,
145637,sequence,,
145644,sequence,,
145651,sequence,,
145658,sequence,,
145665,sequence,,
145672,sequence,,
145679,sequence,,
145686,sequence,,
145693,sequence,,
145700,sequence,,
145707,sequence,,
145714,sequence,,
145721,sequence,,
145728,sequence,,
145735,sequence,,
145742,sequence,,
145749,sequence,,
145756,sequence,,
145763,sequence,,
145770,sequence,,
145777,sequence,,
145784,sequence,,
145791,sequence,,
145798,sequence,,
145805,sequence,,
145812,sequence,,
145819,sequence,,
145826,sequence,,
145833,sequence,,
145840,sequence,,
145847,sequence,,
145854,sequence,,
145861,sequence,,
145868,sequence,,
145875,sequence,,
145882,sequence,,
145889,sequence,,
145896,sequence,,
145903,sequence,,
145910,sequence,,
145917,sequence,,
